global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
346.2638903768357	n/a	119898.6817789013	n/a	252.22260106412853	n/a	n/a	63616.240487554525	257.6591135430634	n/a	66388.21879179725	n/a	257.19720382809663	779.5823579607863	n/a	n/a	n/a	n/a	-0.0500345087	-0.0113427316	0.0907249989	-0.0182627409	0.1155289529	-0.0699425397	0.0597494322	0.0573858015	-0.0822879859	0.1073658976	-0.0543250449	0.0497974297	-0.0394786195	0.005232576	-0.1026819829	0.0318828429	-0.102268017	0.0095599234	-0.0522981197	0.0205669968	-0.0476075137	0.0552942223	0.032604569	-0.0432406283	0.0374475001	-0.0667177036	0.1697714848	-0.0601679093	0.0323101026	-0.0203016908	0.0688575133	-0.0102754218	0.0408515851	-0.0027406732	0.0905150409	-0.0203991058	0.0907538595	-0.0903712964	-0.0055738815	0.0743439692	-0.0272098789	-0.0389061163	0.0444850773	-0.1061442102	0.0315724231	-0.024764467	0.0481890297	0.0329538953	-0.0264232229	0.0889251234	-0.0667032845	0.0052120724	-0.084141332	0.0461496191	-0.0583187169	0.0351412667	-0.1068654469	0.0002739125	-0.0403308531	0.0080220597	-0.0606305791	0.015708045	-0.056836624	0.0004913713	-0.0698851018	0.0673028846	-0.0809649429	0.0499604352	-0.0268840741	0.0657722421	-0.0125742447	-0.1140312922	0.0652585224	0.0121424641	-0.0682064	0.0050419931	-0.0191686749	0.0422731388	-0.0393020988	0.0302804315	-0.0023684625	0.1500367822	-0.0568398746	0.0019571966	-0.0044300745	0.0942240921	-0.0600367725	0.0534109296	-0.0377931023	0.0548016883	-0.0683192261	0.0189792569	-0.0351063329	0.0101640387	0.0733918878	-0.0609602252	0.0801230877	-0.0387702813	-0.0235051278	0.0705095319	0.0100784511	-0.0259263886	-0.0925967346	0.052691433	0.087285181	-0.0300630846	-0.0092597092	-0.0016436287	0.0839135937	0.0512738644	-0.00240379	-0.0131211343	-0.0786754365	0.0386225492	-0.1163525652	-0.0288617993	0.0747072636	0.0274828689	0.0120939616	0.0083133739	0.1017334539	-0.0650063317	-0.0393544274	0.0631812296	0.0645151751	-0.0109371586	-0.0391817925	0.0097557564	0.0010616	0.0454037363	-0.0430717534	-0.0090650836	-0.0219865859	-0.0064972441	0.1071348325	0.0218076246	-0.1039020987	-0.0233434874	-0.0176725211	-0.0054249657	-0.0232862037	0.0206223338	0.0729849745	-0.059820972	-0.0534013234	-0.0095654215	-0.0418430816	0.0788480665	0.011901344	0.0027289352	0.0180403581	-0.0223486491	-0.0494954323	-0.0072837312	0.0817892679	0.0626981014	0.026801712	0.0221002828	0.0170216758	-0.091531985	-0.0078112823	-0.0370054394	0.1462887011	0.0745500002	0.0065733711	-0.0073914412	-0.0299646213	0.0397546084	-0.1126843168	0.0235212496	-0.0241690986	0.047539844	0.001228885	-0.0394983854	0.0900409303	-0.0645423869	0.0163245701	-0.086137916	0.0287214658	-0.0669123204	0.028514856	-0.1072991135	0.007054807	-0.0474381506	0.0017548571	-0.0617880542	0.0205598013	-0.0699973389	0.0460946619	-0.034436675	0.0825841778	-0.0882500348	0.0590348932	-0.0018991684	0.0487868533	0.0036831346	0.1248277999	-0.0338735632	0.0215456035	-0.0487295795	0.0058378319	-0.0262645378	0.0287740736	-0.0543374772	0.0029608836	-0.0507330557	0.1400841718	-0.0502282032	0.0185984526	-0.0507478048	0.0998301838	-0.0037773067	0.0333138418	-0.0744924155	0.0270452673	-0.0479596957	0.0348923105	-0.0145455174	0.0708569475	-0.0949899831	0.0102991575	0.0117653957	0.0470220033	-0.069026476	0.065955326	0.0204369891	-0.0106969022	-0.0587082455	0.1207033847	0.0051441494	-0.0431172747	-0.0347770604	0.0050723222	0.0643912168	-0.0485397515	-0.0488063057	-0.0394158254	0.0665542402	0.0730634973	-0.0550338851	-0.0684805227	0.086240116	0.0062680136	0.0479298699	-0.0868773372	-0.0546033901	-0.028595362	0.0375654607	0.0248836209	0.0027740762	-0.0539758665	0.0183447936	0.0126396383	0.0094160021	0.0559749778	-0.0592017138	-0.046079188	0.024445515	0.006037785	0.0411769114	0.13217892	-0.0195908981	-0.0575989456	-0.0359783906	0.0096888011	0.0276900951	0.0264316859	0.0538308189	-0.0688091374	-0.0476198483	-0.0175752657	0.0652672873	0.0016482275	0.0133129735	0.0583344318	-0.0022956336	-0.0361566518	-0.0304632152	0.065617699	0.0120871399	0.048062259	0.0763450556	-0.0610282919	-0.0082123394	-0.0500759466	-0.0629578907	0.031973955	0.0174599419	0.1399388508	-0.0613997463	-0.1042650779	0.0356802432	-0.0904179512	0.0303369756	-0.0415288997	0.0877070818	-0.0127167184	0.061951043	0.0573831836	-0.0169943443	0.0132204679	-0.1346079411	0.0420920159	-0.0048872614	0.0843770331	-0.0552332993	0.0560469144	-0.0321917353	0.0140553539	-0.0645380636	0.0654635535	-0.0334615958	0.050647656	0.0123020496	0.0511722058	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	-0.015953	n/a	0.0002544982089999	n/a	0.0138099	n/a	n/a	0.00019071333801	0.0285935	n/a	0.00081758824225	n/a	-0.00111339	n/a	1.2396372920999998e-06	n/a	-8.66013e-05	n/a	n/a	7.49978516169e-09	-0.000602553	n/a	n/a	3.6307011780900004e-07	0.0	0.0	0.0	0.0	0.0	0.0
344.999253982196	-1.2646363946396946	119024.4852482718	1.5993052106472854	249.70948770070945	-2.5131133634190803	6.315738777395563	62354.82824775076	257.7925550874394	0.1334415443759553	66457.00145851047	0.01780664576544	257.3389976810476	772.9775436645809	1.228525	83.86854599999998	0.11394337	0.0641926	0.0085613223	0.0644676498	-0.0479602205	-0.0184845822	0.1543877633	-0.0153853264	-0.0193615733	-0.0434510631	0.0125045644	-0.0670818824	-0.0202100697	0.0316339824	-0.088602816	-0.0755651455	-0.1354349745	-0.0601221662	-0.0718341433	-0.0079190172	0.0214881861	-0.0353589028	0.0251243807	0.0848402175	-0.0448878304	0.0509560493	0.137223885	-0.0051075577	-0.0343004592	-0.0626195885	0.0541959813	0.0932854675	-0.0605884073	-0.0317995551	0.0480086903	-0.0346533134	-0.0427884942	-0.0168743882	-0.0013450953	-0.1152061571	0.0106636945	0.1001174223	-0.0770221542	-0.0313172987	0.0569268824	-0.0365261625	-0.1112898326	0.0528099798	-0.0322256898	0.076144792	0.0302013473	0.0521143563	-0.0346916949	-0.03611539	-0.0563690677	0.0405933893	-0.0978327572	-0.0426895725	-0.1505064438	-0.0148540406	-0.0699732673	0.0470676018	-0.0925055683	0.0876760453	0.0183842463	0.0732859981	0.0095105185	0.1056995111	-0.1145296583	-0.0339036475	0.0412470163	0.0758814428	-0.0187767736	-0.1337122899	-0.0278557696	0.068498486	-0.1586139989	-0.038723395	0.0468232068	-0.0434094226	-0.0479892451	0.0151098583	0.0058448172	0.1244877687	-0.0199365677	0.0007816256	-0.0599336689	0.0515066802	-0.138591293	0.0577760309	0.0272633515	-0.0230339865	-0.1455077008	0.1006163966	-0.0057112028	-0.053562005	-0.0945327228	0.0154069387	0.0367362977	-0.0154245877	0.0371836383	0.0563359316	0.0352848923	-0.0441179031	-0.0655032037	0.1329805792	0.0841177436	-0.1175799583	0.0136563254	0.0046193284	0.0425049116	-0.0243717268	-0.0571699957	0.0070673467	-0.0351760864	0.027588306	-0.0247318246	0.0406189322	0.0184286296	-0.1336897958	0.0340327243	-0.0176513175	0.068824422	-0.0236564303	0.0826856838	-0.0683653595	0.0713268033	0.0534111933	-0.0234440726	0.0357102832	0.0317026446	0.0323794633	-0.0611429151	0.0475829159	-0.0306720518	-0.0253452384	0.0660963279	-0.0576487776	-0.0160474633	0.0577089225	0.0667741798	0.0266321318	0.0328550742	0.0074143179	0.0026726925	-0.0383849421	-0.1011738652	0.0460788431	0.0054039901	0.0313704638	-0.066415643	-0.0403231424	0.011191214	0.0071298669	0.1257213302	0.0456095653	-0.0401793222	-0.0145107572	0.0083176359	0.0032972228	0.0198816125	0.0021636768	-0.0670746145	-0.0387734994	0.0412112099	-0.0468323343	0.0499301323	-0.0017776234	-0.0330306859	0.0528326773	-0.0280338082	-0.1113584663	0.0595159297	-0.0292442397	0.0767084475	-0.0258837719	0.059857677	-0.0366387478	-0.0279088227	-0.0553617043	0.02092783	-0.0995761281	-0.0519351898	-0.1432459529	-0.0138829201	-0.0680875871	0.0323987303	-0.1027048467	0.0856547996	4.97312e-05	-0.0691501718	-0.0185340687	0.1115937707	-0.1265679542	-0.0485596389	0.0393357386	0.038678814	-0.0159540242	0.1316142146	0.0554668644	0.0658394322	-0.1368936179	-0.0227096284	0.0659934668	0.0009471058	-0.0360378332	0.0376368582	-0.0573430493	0.1108885346	-0.0260126222	0.0113119184	-0.0337279312	0.1098019028	0.0962459971	0.071154093	0.0118722064	0.0412371905	-0.0618560884	0.1851140058	0.0371702254	-0.028510806	0.0426444225	-0.0040698146	0.046055418	0.0324032515	0.0041377958	0.0853108621	0.0562601386	-0.0068003362	-0.0188466899	0.15916832	0.0677972521	-0.1356443015	-0.0270420322	0.004305077	0.0003911081	0.0060370689	-0.0673616055	0.020325391	0.016868941	0.0052941207	0.0093146573	-0.0345962421	-0.003451549	-0.053064662	0.1255290789	-0.0393396149	0.0102313187	0.0011689933	-0.1044885304	-0.0301524157	-0.1042035819	0.0280847648	0.0420797993	-0.0255973191	0.0331898692	0.0401780656	-0.08113304	-0.0532697064	0.0459149678	0.0162566557	0.078886709	-0.0196572411	-0.0305350909	-0.0661857917	0.0750027791	-0.0171327594	-0.0043263038	-0.0086402583	-0.017612398	-0.0158952718	-0.0645979388	0.0014399619	0.0761312477	-0.0876980746	0.0830015847	0.0010038277	-0.0110751106	0.0102195006	0.0403487924	-0.0161425007	-0.0741773995	-0.0282541494	-0.0923757899	-0.0223104286	0.0518329801	-0.0503225104	-0.0180534312	0.0643487566	-0.0190612171	0.0052878248	0.0179336573	0.0084734091	-0.0215984914	0.0576521727	-0.0147036419	-0.0864407422	0.0898039402	0.0099380602	0.0175453785	0.021541634	-0.0582956968	-0.0418278487	-0.0696236956	-0.0581293577	-0.04827413	0.0841111643	-0.0351718673	-0.0331659756	0.0771241244	0.044650748	0.0676694854	0.061215297	0.055924108	0.0179918011	0.0093068381	0.0573804595	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	-0.0208922	-0.0049392	0.00043648402084	2.439569664000001e-05	-0.0173745	-0.0311844	0.00097246680336	0.00030187325025	-0.00605855	-0.03465205	3.67060281025e-05	0.0012007645692025	-0.00038128	0.0007321099999999	1.453744384e-07	5.359850520999999e-07	3.85791e-05	0.0001251804	1.5670132544159998e-08	1.48834695681e-09	-0.000608617	-6.063999999999961e-06	3.677209599999953e-11	3.70414652689e-07	0.0	0.0	0.0	0.0	0.0	0.0
343.2634043415378	-1.7358496406582162	117829.76476014208	3.0131739749732582	247.62807373895544	-2.0814139617540093	4.332284080184521	61319.66290366555	257.7465472677134	-0.0460078197259576	66433.28262842762	0.0021167194759362	257.28439404501194	761.3739468040579	1.131766	77.263046	0.144782445	0.0975813	-0.0078419601	-0.0335913171	0.038472317	0.0604280142	0.1359595349	-0.1041278553	-0.0227065682	0.0377328575	-0.0118273659	0.0777585728	0.0258817685	-0.0456184275	-0.0483265067	-0.0189047185	-0.1209791441	-0.0522702355	-0.0245437575	-0.0436698657	0.0339945335	-0.0655897991	0.0421509381	-0.0331041981	-0.0709278941	0.0337329041	0.0046898679	0.0433317981	-0.0032710411	-0.0358105381	-0.0379501141	-0.0128319312	0.0379217376	0.0691982567	-0.0601179319	0.0261224273	0.0356163752	-0.0705017576	0.0541948954	-0.0787281251	0.0224937856	0.0634620577	0.0015102782	-0.0650382324	0.0648639765	-0.1031504848	0.0260177807	0.0433245204	0.0158011252	0.0067469271	-0.0649507534	0.1416981421	-0.027354608	0.0204376968	-0.0679759305	0.083682967	-0.0430111428	0.0171623478	-0.1141016499	0.0426789494	0.0110133307	-0.0169080326	-0.0635816853	0.0030024334	-0.0690744108	-0.0470651094	0.0563363726	0.0220212527	-0.0426613382	0.0299699568	0.0446951608	-0.0163622632	0.0780176638	-0.0209332314	0.109342661	0.0207954804	0.1267103276	0.056213105	0.0602424303	-0.0286241873	-0.0136649902	0.0665949809	-0.0752622541	-0.086705969	0.1030636246	-0.0553093956	0.0400812588	0.0815436657	-0.089483892	-3.32879e-05	-0.014089981	-0.1171577216	-0.0646736166	0.1382396091	0.0869414681	0.0096958828	0.0825984943	0.0037158379	-0.0916122906	0.1259634029	0.0207872193	-0.0234553415	0.0700671358	0.0793711004	0.1072184785	-0.0638384545	0.0085787762	0.0274990153	0.0180480388	0.0314833486	-0.0312517097	0.0269700839	-0.0410168783	-0.0999445191	0.0843461664	0.0085576355	0.0292486549	0.0148997726	-0.1294861536	0.0045812641	-0.046774167	-0.084162481	-0.0409909437	0.0883433206	-0.1006451591	-0.0799625206	0.0834067784	-0.0197954707	-0.0022230575	0.0619860333	0.0405467987	-0.0243429041	-0.0370352857	-0.0677764472	0.0165730422	-0.0405697437	0.0445965161	-0.0375956245	0.0431630102	0.0655476958	-0.0611906416	0.0321219542	-0.0570189611	0.0508013176	0.0255998465	-0.094256998	0.0193814973	0.0212310485	0.0305620638	-0.0989661267	0.0015486695	0.0451143005	0.0804706743	0.0983978323	0.054849621	0.0174695928	-0.0539459388	-0.0158243479	0.0133426199	0.0597078772	-0.047667198	0.0659295162	-0.022744646	-0.0230157209	-0.1392047795	0.1386485647	-0.0027330785	0.0752791523	-0.0470478737	0.0606104874	-0.1069313016	0.0187551172	0.041026856	0.0114595034	-0.0469304099	-0.0489952093	0.1396429687	-0.021164811	0.0317825537	-0.0646654147	0.0717351258	-0.0627658175	0.0014650218	-0.1116746205	0.0413656299	0.0121842868	-0.0208590661	-0.0568612324	-0.0080099131	-0.0676107585	0.0082168334	0.0706078516	-0.0010760827	-0.0511064324	-0.0022146313	0.0546505312	-0.0471353004	0.0889297924	0.0080435852	-0.0909015374	0.0535399348	0.135505566	0.0282979327	0.0546928775	0.0135619169	-0.0162337496	-0.0257552381	0.1098634919	-0.0583564356	0.0935162557	0.0009504675	-0.011559549	0.1085883555	-0.0258219874	0.0873134277	0.0530003614	-0.0648915576	-0.0153620159	0.1510834827	-0.0490910828	-0.04454295	-0.1018923787	0.063318126	-0.026378881	-0.1057700779	0.1151172879	-0.0080472594	0.029417996	0.0791253661	0.1175069631	-0.1009867519	-0.0666276837	0.0306268871	-0.0179638399	0.0101655926	-0.0304973846	0.0050980691	0.0580862845	0.1065291941	-0.0003924137	0.0533015606	0.0045450783	0.0392713716	-0.1559705945	0.0003601469	-0.0699802852	0.0469137748	0.061908979	-0.0655956846	0.0250149447	0.0957276525	-0.1084676619	0.020500385	-0.0268649841	-0.013492448	0.0220220681	0.0020494602	-0.0565227531	0.0485484209	-0.0271593439	-0.0377930912	0.0691219695	0.0022321184	-0.0891820525	0.032334864	0.0066684129	-0.0736310305	0.0660879426	0.0195889054	0.0297317487	-0.1013023318	0.0541350234	0.0091081432	-0.0341284436	-0.0876465528	0.0192831933	-0.0170477085	-0.1473994833	0.0201296885	-0.0475507478	-0.0061137064	0.009315163	-0.0015370862	-0.0423309489	0.0695489942	-0.0088722981	0.0437915413	0.048974545	0.0283677945	0.0616232656	-0.1031953755	-0.0504700766	-0.0601126043	0.0025461642	-0.0428063419	0.0899608798	-0.0920359052	0.0794315417	-0.0264707974	0.0372231549	0.0579198771	0.0024150035	0.0682689116	-0.1092108839	0.0070013397	-0.0309065278	0.0199927965	-0.0692342391	-0.0262382474	0.0041977804	-0.022212271	-0.0840424133	0.0176616275	0.0641113563	-0.0463948587	0.0885247059	0.0666459768	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	-0.0209118	-1.960000000000156e-05	0.00043730337924	3.841600000000612e-10	0.0710071	0.0883816	0.00781130721856	0.00504200825041	0.0223045	0.02836305	0.00049749072025	0.0008044626053025	-0.000764771	-0.000383491	5.84874682441e-07	1.47065347081e-07	-8.56778e-05	-0.0001242569	1.543977719761e-08	7.34068541284e-09	-0.000556001	5.261600000000001e-05	2.768443456000001e-09	3.09137112001e-07	0.0	0.0	0.0	0.0	0.0	0.0
