global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
349.6053366824222	n/a	122223.89143682978	n/a	266.641298148185	n/a	n/a	71097.58187814929	217.9967148954094	n/a	47522.56770519041	n/a	217.93259929829483	824.2904266258593	n/a	n/a	n/a	n/a	-0.0353184049	-0.0582789352	0.1208930563	-0.0734829785	0.0041435271	-0.0327600693	0.0357379562	-0.0007904501	-0.0429409654	0.0838071065	-0.0520084046	0.0008766743	-0.0578802541	0.0833691643	0.0048769944	-0.1056687518	0.0182346307	-0.0616773222	0.0847097047	-0.0345070861	-0.0513657775	0.076227908	-0.0893872376	-0.1059919206	0.039998201	-0.0409844742	-0.1962624149	0.0313952585	-0.1002317805	-0.0192636492	-0.0361984874	-0.0773155824	0.0215198672	-0.0283043581	0.0916784717	-0.0277990066	0.0587362615	-0.0222694483	0.0040346228	-0.0781228206	0.1264334079	-0.1180893445	0.0290511589	-0.0294742697	0.0647393971	-0.0581635484	0.1010522912	-0.0281116306	0.0067813893	-0.0407847579	0.0741369049	-0.1168671623	0.0414177117	-0.041989822	0.073679693	-0.1217918757	0.0309316456	-0.0471812229	9.42462e-05	0.0402569243	-0.0056159374	-0.0402129344	0.0484888347	0.0520383868	-0.0708860535	0.0008259426	-0.0449378933	0.0659551555	-0.0923013254	0.1743790025	-0.0105436873	0.0175722973	-0.0443313456	0.0045081413	-0.0183654595	0.0681786882	-0.0346835138	0.0139031632	-0.0414466149	0.0663718422	0.0096678044	-0.1377100569	-0.0165342579	0.0638288799	0.0247898273	-0.0502363925	0.045599786	0.0361032395	-0.1347722598	0.0703061867	0.0963738463	-0.0379435099	-0.0148054385	-0.0002848229	0.064914475	0.0198081491	-0.0721512336	-0.0006527844	-0.005593697	0.0899837393	-0.0313508394	-0.0189222886	0.0680672265	0.0253625244	0.0122400014	0.0353426194	-0.0875201023	-0.017947146	-0.0005031179	-0.1019770132	0.1229357726	0.0270013626	-0.0440836523	-0.0219408454	-0.0440894999	0.0984599839	0.0187213942	-0.002027644	-0.0477832672	0.0573346414	0.0428250763	0.0472624164	0.0044122215	-0.0448832311	-0.0150090753	-0.0489268899	-0.0001617345	0.1030422825	0.0757086455	-0.0398725127	-0.0159658447	-0.0220569342	-0.055232728	0.1256615244	0.0734397942	-0.0596083296	-0.0723749671	-0.0413034172	-0.013660635	0.0268308161	0.0185169023	0.0661673088	-0.0415732648	-0.0193760653	0.0231165023	-0.0257404037	0.0934576855	-0.033032443	-0.0573968166	0.0220022985	-0.0102195821	0.077828372	-0.1265093816	0.1166659855	-0.0283977916	0.0257742044	-0.0700932951	0.054951928	-0.1071066332	0.0279424827	-0.0127388514	0.0282848728	-0.0631924052	0.1222232813	-0.0395181145	0.034686347	-0.0610895486	0.1153832949	-0.0430435555	0.0240205186	-0.0139399237	0.0433481088	0.0041776626	0.0682577193	-0.0325599801	-0.022864237	0.0730747669	-0.0184877487	0.0380987165	-0.0434260761	0.1385304223	-0.1592273312	0.0017723902	-0.0050210873	0.0407381587	-0.0282887414	0.0071527883	-0.0427472239	0.059682967	-0.0016605775	-0.055623325	0.0383250669	-0.0665500533	0.1210597632	0.0398379555	-0.117029726	0.0201505414	0.0713861791	-0.019795063	-0.0348194953	0.0855533733	-0.1144795337	-0.0781698343	0.0634267622	0.0407087536	0.0120866833	-0.0749144594	0.0550606427	0.0381866912	0.0144363623	-0.0556306421	-0.0933848876	0.0207028789	0.0325962114	-0.0032662871	-0.0223444517	-0.0292660549	-0.027593904	0.1287208134	0.0588237807	-0.0843966856	-0.0111176392	-0.0364432527	0.0932072526	0.0535012984	0.000595701	-0.0537239757	-0.0114281068	0.0491459597	0.0041932968	0.0509788591	-0.075410414	-0.0451742067	-0.0227505057	-0.0528422892	0.001842027	0.0517224574	0.0153905609	-0.0059976974	-0.086518388	-0.0221294918	0.1277383659	0.0044793255	-0.0159095862	-0.0878932333	-0.0836669151	0.0365481442	0.0178743358	0.0583127774	0.0296369129	-0.0078819323	-0.0023750646	-0.0398530783	-0.0278141227	0.0573968811	0.0060593882	-0.0080977968	0.0234798356	-0.1180405082	0.0324860596	-0.0387370956	0.0808009938	-0.0619710342	0.0730967377	-0.0779249413	0.1686891641	-0.0059027224	0.0102667308	-0.1045777331	0.0686210788	-0.0384738915	0.0649695509	-0.0750804075	0.1245600562	-0.1582628768	0.0839657331	0.0416158534	-0.1099954634	0.0086259966	-0.0110281545	0.0845140955	0.0845101058	0.0845034564	0.0844941474	0.0844821793	-0.0202802	n/a	0.00041128651204	n/a	-0.062585	n/a	n/a	0.003916882225	-0.0576305	n/a	0.00332127453025	n/a	0.00138011	n/a	1.9047036121e-06	n/a	-0.000391137	n/a	n/a	1.52988152769e-07	-0.00139397	n/a	n/a	1.9431523609e-06
349.0228612282462	-0.5824754541760058	121816.9576599516	0.3392776547175442	263.6232348108292	-3.018063337355784	9.108706308291133	69497.2099321256	217.784330205198	-0.2123846902114223	47430.01448292672	0.0451072566362018	217.68648909415472	818.1794163434654	0.992048	64.226082	0.11693819	0.0776962	-0.045256146	-0.0483656719	0.0617235558	-0.0377583668	-0.0367526373	0.0280381244	0.0052582885	0.0121315274	-0.0295975925	0.0140360242	-0.0685087485	-0.0374996491	-0.0682978181	0.0407975329	0.0001170468	-0.0468808091	0.0271758545	-0.1421314563	0.1322254769	-0.0321685485	0.0070811762	0.1381239164	0.0836059784	-0.0833485298	0.0812729484	-0.1271152694	-0.0117075638	-0.1076367459	0.0224976504	0.0024873797	0.0642640143	0.028649563	-0.0194571947	-0.0505844484	0.0134909054	0.0282345345	0.040006639	0.049281287	0.0283994266	-0.1095528602	0.0621581435	-0.1061880259	-0.0305401822	0.0317313928	0.0828618505	-0.0479401161	0.0220519442	0.0115494548	0.0711981811	-0.0166082607	-0.0243203969	-0.0500937749	0.0945608467	-0.0371194132	0.0143755483	-0.1182940562	0.1344101775	-0.026751201	-0.0749284398	0.0935043915	-0.1086197986	-0.0864615097	0.0652245153	0.0709483769	0.0147088917	0.0524925278	0.0621081763	-0.0581011605	-0.1768348854	0.2037509014	0.0725648039	-0.0403757665	0.1029559285	-0.0232775101	-0.0317527503	0.0794035001	-0.1113239341	-0.0192717237	0.0051629598	-0.0963546725	0.0671862737	-0.1871942236	-0.0047726119	-0.027127473	-0.0494090075	-0.0837571573	-0.0176205272	0.0415783495	-0.0788850236	0.0324457946	0.0433608447	-0.0013016119	-0.0330466601	-0.0329282556	0.0846044509	0.0487640777	0.0039570896	-0.0125487372	0.0596373493	0.08398788	-0.0472388859	0.1211368771	-0.0329784175	0.0604465126	-0.0053866998	0.0783512997	0.022305609	-0.108219272	-0.0502555623	-0.1196298189	0.04964851	0.0037440503	-0.0349050728	-0.0588615731	-0.0265198937	0.0486014469	0.0826910959	-0.0343085073	0.0555408636	-0.1087564556	-0.0355628426	0.0212561766	-0.015885013	0.0069213396	-0.0951158429	0.0533358885	0.0219495946	0.0310405502	-0.0735364522	0.055915556	-0.0331224268	-0.0396485912	0.0029181037	0.0150738907	-0.0916782627	-0.0019946341	0.0053066169	0.1195179185	0.0041400743	0.0825381149	0.020612195	-0.0716592401	-0.0331792126	-0.029901071	-0.0199261627	-0.0497775955	0.0158529842	0.0248046179	-0.0307358726	-0.0451861426	-0.0070901092	0.1166896426	-0.059057795	0.1063686777	0.0195822587	0.083743052	-0.0408725794	0.0491208523	-0.0218152472	-0.0263115006	-0.0753690626	0.0013176334	0.0344019532	0.0452850779	-0.0964980972	0.0159768721	-0.011956052	0.1163535783	-0.1343362426	-0.0210556914	-0.106743523	0.0474541784	-0.0453176456	0.1674788597	0.0287091083	-0.0645796208	0.0056786098	-0.0512266547	-0.1093009835	0.0381702742	0.1413264838	-0.1945678397	-0.0777362025	0.0547229167	-0.0957474806	-0.0718654716	-0.0451489021	-0.0087552142	0.1533587055	-0.0479366875	0.04122648	-0.1171186723	-0.0908293863	0.0714320982	0.0705520828	-0.0374457327	0.0756102431	0.0532422099	0.0468329109	-0.0582127076	0.0472437323	-0.0672229956	-0.0088564685	0.0332734284	0.0968121808	0.0605343442	-0.0720833294	0.034832882	0.0085999918	0.0671219148	-0.0052295952	-0.0710774468	-0.0196983317	0.0454513008	-0.1217238962	0.0213271987	-0.0380756763	-0.0648612698	0.006390023	0.0720174575	-0.0807143777	-0.0731070208	0.1040787996	0.0421374298	0.0623744803	-0.0598180833	0.0049443696	-0.0171354259	0.0907923738	0.0112475357	-0.0187287226	0.1242746887	-0.0125055017	0.0033882847	-0.0409983594	0.0590820896	-0.0664617242	0.0067101671	-0.0445014148	0.0306545203	-0.0739584965	-0.0061977281	-0.0225429669	-0.002022569	0.0094368126	-0.007184039	-0.0293944638	-0.1348644806	-0.0737863485	-0.0239845141	-0.007297772	0.1055880878	-0.0579192296	0.0566827172	0.0020421354	-0.057960506	-0.0466406402	-0.0303803069	-0.0931413206	0.0268801319	-0.0286501614	0.0273727514	-0.0629453666	-0.0045732612	-0.1053809651	0.2222928738	0.0144074532	-0.0497244571	-0.0706944937	0.0648997325	0.0300303759	0.0160863173	-0.0394936605	0.0364700796	-0.1179406757	0.0649844765	-0.0007998635	-0.0119917073	0.0109109062	-0.0332515549	0.0845034564	0.0844675524	0.0844077238	0.0843239875	0.0842163671	-0.0215703	-0.0012900999999999	0.00046527784209	1.664358009999997e-06	0.00771444	0.07029944	0.0049420112643136	5.9512584513600006e-05	-0.0505916	0.0070389	0.00255950999056	4.954611321000001e-05	0.000935408	-0.0004447019999999	8.74988126464e-07	1.97759868804e-07	-0.00044133	-5.019299999999997e-05	2.519337248999997e-09	1.9477216890000003e-07	-0.00112267	0.0002712999999999	7.360368999999996e-08	1.2603879289e-06
349.5414182756763	0.5185570474300789	122179.20309017129	0.2689014114394011	263.3551094865799	-0.2681253242492971	0.0718911895037907	69355.9136926885	218.0565226997891	0.2721924945911098	47548.64709192364	0.0740887541117313	217.93643196333824	820.652087672471	0.984162	63.715511	0.14636384	0.0993959	-0.0107752118	-0.0364773544	0.067956739	-0.0880183174	-0.0572243278	0.0328158207	0.0171773921	0.0222886336	-0.0923314087	0.0391052472	-0.085239279	-0.1252759342	-0.0499958418	-0.0467121829	0.0387646882	-0.0861403944	-0.0554260794	-0.1115293974	-0.0183983413	-0.1533077601	0.0032223489	-0.0418660486	0.0488756357	-0.0475103264	-0.0870553739	-0.0699811735	-0.0958496862	-0.1081148314	0.0206905274	0.0336635675	-0.0690422628	0.1268138509	-0.0181937261	-0.080821667	-0.0103883431	0.0154215609	0.0453755306	0.0987545659	0.0634486341	-0.0335962235	-0.0311075861	-0.1080921897	0.0053515426	-0.0096978635	0.0527100331	0.0092323212	0.0324741526	0.0554034646	0.0844184331	0.046304678	-0.0782771414	-0.0343448635	-0.0128776045	0.129586045	0.0012212014	-0.05367474	0.0799828273	0.0071449229	0.0176476338	0.029726963	-0.1721969365	-0.0930927062	0.0929215167	-0.0570056405	0.0381052202	0.0244235527	0.1227706318	-0.067049727	-0.1527164281	-0.0235786219	-0.0172772101	-0.0173074065	0.0310260269	0.1163768852	0.0448504017	0.0565651221	-0.049129869	0.0532581363	-0.0288679043	-0.0301311073	-0.0609905325	-0.0364769209	0.032021673	-0.0150165217	0.0925701465	0.0765941369	0.0083298155	0.0231254381	0.0053888393	0.0212717508	-0.1312684714	0.0371487371	-0.0199460368	-0.0235496219	-0.0505655594	-0.0473623396	-0.0626713767	0.0267455093	0.0652684023	-0.1510339518	0.0276580113	-0.0543343286	-0.1544387567	0.0044628003	-0.0832914933	0.0738480022	0.056446736	0.0544982136	0.0181106549	-0.0277557362	-0.0507548946	-0.1366208906	-0.0803054185	0.1063100322	0.0444188901	0.0534617136	0.0027628024	0.0958915521	0.0482638	0.0015848563	-0.109116017	-0.070421781	0.0318605567	-0.0597964749	0.1547297151	-0.1215942531	0.078723268	-0.0436470761	-0.1385462974	0.0453503887	0.0372740087	0.0566521369	0.1055744729	-0.0555975098	0.0641796477	-0.0932983451	0.0975186662	0.0010095441	-0.1005076865	-0.0479292866	-0.041551168	-0.008773348	-0.0039391701	0.0777331048	-0.0192822006	-0.0818096745	-0.0116003001	0.0137404396	-0.0388839836	-0.1069561942	0.0346547498	0.0503512875	0.0316114885	0.1101589563	-0.0110380418	0.0270352766	-0.0482750751	-0.0087865915	-0.02690989	-0.0712495399	-0.073610125	-0.0550300123	0.0862014924	0.0127572735	0.0160932492	-0.1266040979	0.0028717242	0.0700891827	-0.0800523986	-0.0116500605	0.0146857232	0.0052517162	-0.0961631115	0.1898541357	0.0602816593	0.0629645274	-0.0426762717	-0.0079580836	-0.1279465232	0.0176414083	0.1076238839	0.0478153651	-0.0385663843	-0.0271026507	-0.0695082627	0.0017658774	0.0554141001	-0.1040045408	0.0847571214	0.0391521867	-0.0056808591	-0.0388269695	0.0398118339	-0.0358989174	0.0819550124	-0.0070748865	-0.0970059262	-0.009752875	-0.0390657369	0.004422159	0.056405148	0.0373541671	0.0344734993	-0.1171150078	-0.0117939786	-0.0999600784	0.012235352	0.0021031464	0.0522286162	0.0165337644	0.1094272002	0.1473852154	0.0122062373	-0.0231173219	0.0607529627	0.1912685909	-0.0670607238	-0.0511718064	-0.0657141616	-0.1110086135	0.0372329544	-0.0127125903	0.0051649536	0.0618555895	0.0580250301	0.0654642998	0.0563712943	-0.1449523933	-0.0215731241	-0.0775726306	-0.0444564113	0.0571964835	-0.0407870026	0.0405379368	0.0341946979	-0.168980316	0.115920871	-0.0215550694	-0.0145865139	0.1348475221	-0.015005457	-0.1002065207	-0.0120221679	0.002327681	0.0747192372	-0.0497217522	-0.058399511	0.1138873042	0.0306549356	-0.0241901333	0.0595550538	0.0797680123	0.1113821554	-0.0151366703	0.0090339864	-0.0553352427	-0.0071178338	-0.0196330867	-0.112377563	-0.0149975009	-0.0571294891	-0.0352946623	-0.0249324394	0.0821487902	-0.061265939	0.0865224843	-0.0109642419	-0.0744004924	-0.0691323481	0.0576381503	-0.0012666202	-0.0317642115	0.0985723127	0.0170934615	-0.0794244352	0.0033805808	-0.0166271808	0.0886707126	-0.0195966064	-0.0639820505	0.0844821793	0.0843824671	0.0842163671	0.0839840102	0.0836855791	-0.0204447	0.0011256	0.00041798575809	1.266975360000002e-06	-0.0861230999999999	-0.0938375399999999	0.0088054839132515	0.0074171883536099	-0.0836673	-0.0330757	0.00700021708929	0.00109400193049	0.000662469	-0.000272939	4.3886517596100004e-07	7.449569772100002e-08	-0.000387719	5.361099999999996e-05	2.8741393209999956e-09	1.50326022961e-07	-0.00108272	3.9950000000000185e-05	1.5960025000000147e-09	1.1722825983999998e-06
349.9813097619015	0.4398914862252354	122486.91718265606	0.1935045196534465	263.0524049282074	-0.3027045583725112	0.091630049659497	69196.5677385136	218.1444232457059	0.0879005459167956	47586.98939320167	0.0077265059724706	218.038160108285	824.953719486184	1.074951	69.5933	0.1240729	0.0893428	0.0105872096	-0.0180175773	0.089814454	-0.087501615	0.0673502771	-0.0314661112	0.0726316486	-0.0411456546	-0.0378791311	0.0722597775	-0.004872134	-0.1054455741	-0.0565142721	-0.0432083852	-0.0211526832	-0.0288299821	0.0074288941	0.0913902839	0.022921567	-0.0060825886	0.0135568918	-0.052636837	-0.0474299948	0.0103651785	0.0138358876	-0.0747050107	-0.1084323663	-0.0479144159	-0.0315266778	0.0249341343	-0.078493747	0.0418012551	0.0349576225	-0.0121449173	0.094369464	-0.0394754052	0.0899043054	0.0608440176	0.049261913	0.0542181015	0.0524782701	-0.0878017	0.0477306494	-0.0744686521	-0.0085410221	-0.0812177588	0.0633636794	-0.0359217221	-0.0557055979	-0.0135931187	0.0026160981	-0.0850203182	-0.0522740779	-0.054438077	0.1474413151	-0.1012671857	-0.0525231527	-0.0177050276	0.0811079531	0.0564396008	-0.0038635839	-0.0045945923	-0.027285436	0.0087212266	0.0308836169	0.0172597841	0.0373727264	0.1031415368	-0.094843995	-0.0373448246	-0.1495161223	0.1157299813	0.0194397413	-0.1243165519	0.0761471002	0.0186604215	0.0765594627	-0.003798651	-0.0727084284	0.1397906297	-0.0216673674	-0.0555773739	0.005700892	0.0907187826	-0.0323080286	0.018935433	0.0017600279	-0.0252145442	0.0156709109	0.0104205726	0.0376731708	-0.0183998745	0.1865653364	0.02301013	-0.0979730851	-0.0412492617	-0.0556773592	-0.086388417	0.0006725193	-0.1217912632	-0.1311514324	-0.0316438	-0.1062417973	0.0698964175	0.0146631863	-0.0166492113	-0.063065851	0.0481373819	-0.0112033177	0.0942804696	-0.0596023136	0.0232110538	0.0340686849	-0.0670194805	-0.0235137016	-0.0386538406	0.0843944918	-0.0520882631	-0.0027120755	0.186016097	0.0032158212	0.0995736968	0.1729825443	0.0033194036	0.0359759322	0.0440019025	0.0301866964	-0.0113271638	0.0057146338	-0.0152503478	0.0618072172	0.0150935008	0.0769286672	-0.0548823758	0.1509256411	0.0214802293	0.0067856472	-0.2093398874	-0.0105078558	-0.0950638001	0.0367731714	0.0419457324	0.0103202019	0.1071731768	0.0353600977	-0.0115055846	0.0887213285	-0.0405706968	-0.085179199	-0.0804111151	0.0479768655	-0.0350658192	-0.051987458	0.0876924832	-0.0426354925	-0.0645425663	-0.0482505102	0.0749012856	-0.0680247582	0.0463619769	0.0540488968	0.0178964092	-0.001777067	0.0819511875	0.05231344	0.0659330467	-0.1476363785	0.0916222334	0.0156335227	0.0198694012	0.0792418702	0.066883199	-0.0216420708	-0.0113984182	0.0094880814	-0.0165591632	-0.0464291334	-0.0368046137	-0.0205347406	-0.0951622205	0.1424194328	0.0418003254	0.1163818156	-0.1026108329	0.0317475741	0.0918504261	-0.1365034288	-0.0006819585	-0.0644079466	-0.0012855687	-0.0932592485	0.0851526518	-0.0409518478	0.0798315744	0.0198346286	-0.0987864146	0.0378430248	-0.0485019022	0.0026928717	0.058096001	-0.0040905808	-0.0135136435	0.0223290996	0.0197033279	-0.1821073428	-0.0405883961	0.0131181227	-0.0497295436	0.025483304	0.1275460273	-0.0175583565	0.112666114	0.1177135602	0.0392607409	-0.0006211656	0.0620765408	0.0022586594	-0.0122560194	0.0303070953	-0.0215962371	0.1132088599	0.1146712676	0.0212379231	-0.0831972043	0.0041976776	-0.0340367728	0.0674908049	0.1217784289	0.1010112785	0.0400370708	-0.0738598672	-0.1543591639	0.0213900148	-0.1390595301	-0.0158496543	-0.0602071683	0.0345779131	-0.068087752	-0.0349997672	0.0354249809	-0.0381960036	-0.0212923443	0.0231514986	-0.074763071	0.0667833791	0.0396268032	-0.0414503507	0.1915864354	0.1397315463	0.0181307921	0.0128574104	-0.1467706186	0.0033276855	-0.0365907514	0.0066440196	-0.0296104663	0.0433906613	0.070413298	-0.0870023486	-0.0266434525	-0.0404412416	0.0920243448	0.0119885067	0.0869136367	-0.0640565644	-0.1212171722	-0.0486779318	-0.0479388157	-0.0692035798	0.066888758	0.0293835575	0.040817627	-0.0282299264	0.0470570306	-0.0407720481	0.1023686599	0.0666084225	-0.0212739162	-0.0338654633	0.0194333941	0.0844502671	0.0842548926	0.0839296032	0.0834749003	0.0828914853	-0.0123003	0.0081444	0.00015129738009	6.633125135999999e-05	-0.173637	-0.0875139000000001	0.00765868269321	0.030149807769	-0.074439	0.0092282999999999	0.005541164721	8.516152088999991e-05	0.000750202	8.77330000000001e-05	5.628030408040001e-07	7.697079289000018e-09	-0.000602992	-0.0002152729999999	4.6342464529e-08	3.63599352064e-07	-0.001002	8.071999999999984e-05	6.515718399999973e-09	1.0040040000000002e-06
