global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
375.3591842735924	n/a	140894.5172185367	n/a	286.5529913476535	n/a	n/a	82112.6168502884	244.72150201909483	n/a	59888.61355048184	n/a	244.72658305957464	796.0407361214968	n/a	n/a	n/a	n/a	-0.0028272397	-0.0821707417	-0.0117156832	0.0146205137	-0.0327899687	-0.0027888393	-0.1112719923	0.0270844707	0.0241006411	0.0558214923	0.0137389495	-0.0036267929	-0.0586777855	0.048747443	0.0718321508	-0.0077899179	-0.0655677104	0.0044276917	-0.0045263443	0.0012538974	0.0429852631	0.0409614658	0.0011470332	-0.0304887401	-0.0621351502	0.1126695589	-0.0118812829	0.0250903066	-0.0262205137	0.0030895985	-0.0518274291	0.0090051609	-0.0614439872	0.0308810521	-0.0235927263	0.0428193889	-0.0125606298	0.0245576309	-0.0019191541	0.0401051504	-0.000536804	0.0049855962	-0.0665298193	0.0067816836	0.0420217059	-0.0534220397	0.006907036	-0.0241694806	0.0204215082	-0.0059496728	0.0072133437	-0.0355797512	0.0494593178	-0.0990769857	0.0644273347	-0.0030850956	0.0053556686	0.0157863201	-0.044449329	0.007999725	0.0086070291	-0.0367202346	0.0001916426	-0.041859967	0.0204790526	-0.0323110861	0.0248373215	-0.0594144793	0.0136892633	-0.0175272872	0.0246808415	-0.010106205	0.0439533191	-0.0412202203	0.0031115722	-0.0008543079	-0.0428416448	0.039005665	-0.009595709	0.0108644091	0.033059151	-0.0294694714	0.0338266901	0.0496525558	-0.0876598289	0.0118762338	0.0657506668	-0.0169875334	0.0854256527	-0.0091998194	-0.009752832	-0.0027849184	-0.1123943649	0.0156953008	0.0567733532	-0.073577132	0.0101671462	0.0055412768	0.0595686209	0.0340180395	-0.0691236738	-0.0385571309	0.0428122778	0.0241590309	0.0704424589	-0.108983867	-0.0327076809	0.0228767455	0.0816409893	0.039210295	-0.0599447383	-0.0278519167	0.0135101153	0.0488755265	0.0326723503	0.0361969381	-0.0318581878	-0.071659182	-0.0189458878	0.0615438552	0.0111925571	0.0388853309	-0.0482758108	-0.0556362687	-0.0999587129	0.0545085505	0.040693805	0.0189326401	-0.0408739007	-0.0819005583	0.055870597	0.0443637232	0.0089820668	0.000667553	0.0506331968	-0.020989875	-0.0184021603	-0.0180597698	-0.0056770357	-0.007941793	0.0882582512	0.0153278797	-0.01075174	0.0276763927	-0.0269578284	0.0064790561	-0.0535351955	0.008361036	-0.062244897	0.0255611196	-0.0244455945	0.0390678254	-0.0087367503	0.0234600443	-0.0006074115	0.0385541578	-0.0048823839	0.005876811	-0.0682275753	0.0157059739	0.0324450835	-0.0520152215	0.0018303124	-0.0201817204	0.0161543194	-0.0022022794	0.0122866383	-0.0402773714	0.0354906878	-0.1127290535	0.0492870142	-0.0110383035	0.0053680814	0.0427669931	-0.0261449824	0.0095048268	0.0147720629	-0.0246302775	0.0110955773	-0.0171369244	0.0446094847	-0.0260172804	0.0038163207	-0.0686030732	0.0155459806	-0.0034669043	0.0149329454	-0.0352331839	0.0381021718	-0.0578494631	0.006885817	-0.0378476862	0.0227330208	-0.0328440871	-0.028351654	0.0042885372	-0.0300220492	-0.0447818184	0.0409844146	-0.1009422168	0.0239141324	0.0385926517	-0.0256185055	-0.0442784408	0.0351733982	-0.0311653978	-0.0172646604	-0.015603622	0.1191457451	0.0289596054	-0.0644171971	0.0526321438	0.0088794291	0.0203759054	0.0157379101	0.0243212551	-0.066909436	-0.0983820091	0.026909534	0.045474497	0.047364868	-0.092583413	0.0083438306	0.0849587549	-0.0528859511	-0.055114178	-0.030633971	0.0167033376	0.0677276028	0.0152222626	-0.0153161981	-0.0167949973	-0.0509966258	-0.0068646619	-0.0174360782	0.0901718952	-0.018465158	-0.0370961865	-0.0387368003	0.0365022994	0.0816801512	0.040846995	-0.0332662542	-0.037812893	-0.0108993663	-0.0847308795	0.1153137937	0.0130204914	0.0293157818	-0.0258107454	-0.0177375284	-0.0088484529	-0.055584459	-0.0305086936	0.0586316125	0.0267272422	0.054431887	-0.0535760721	-0.0028917415	-0.030727022	0.0115203882	-0.033957625	0.0175705853	-0.0335627062	0.0166719498	-0.0310795101	0.0079319529	-0.0379740896	0.0445030806	-0.0593760741	0.0181283123	-0.0117753909	0.0358656961	-0.037961143	0.002987916	-0.0131531398	0.0620959322	-8.26544e-05	-0.0325777902	0.0080670453	-0.0290890542	0.0231203813	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	-0.00968597	n/a	9.38180148409e-05	n/a	-0.0198806	n/a	n/a	0.0003952382563599	0.0802171	n/a	0.00643478313241	n/a	-0.000623356	n/a	3.885727027360001e-07	n/a	-0.000645086	n/a	n/a	4.16135947396e-07	-0.000798499	n/a	n/a	6.376006530010001e-07	0.0	0.0	0.0	0.0
374.4009872250338	-0.9581970485585884	140176.09923507992	0.91814158386639	287.4036270344098	0.8506356867562772	0.7235810715833234	82600.84483253413	245.01525692198783	0.2937549028929993	60032.476124547706	0.0862919429736754	244.9876477955744	794.9974539431108	1.017984	64.454033	0.217536985	0.110249	-0.0317449054	-0.1008089229	-0.0573323872	-0.0190760708	0.0352724701	-0.0341524603	-0.1410080166	-0.0189721722	0.0871916912	0.0086997919	0.023685077	0.0080182651	-0.082653195	0.0433908928	0.001286204	0.0242211369	0.0059842452	-0.0536698308	0.0835567292	-0.1345543206	0.0226329299	0.0414745532	0.0344030421	0.0948351608	-0.0706716959	-0.0148369596	0.0370614956	-0.013489804	-0.0886283197	-0.008272582	-0.0645819804	-0.026486693	0.0155708898	0.0787002342	-0.0379999027	0.030205777	-0.0174171626	0.0143017737	-0.0340670481	0.0599977444	-0.0342875642	-0.0050724077	-0.0193111267	0.0655835168	0.0810795447	-0.0806150404	0.0448684913	-0.0237826966	-0.0480522792	0.0207702837	0.0063189923	-0.050484833	-0.0252071282	-0.1095368423	-0.0911668136	-0.1148428504	-0.0026285205	0.0036472982	-0.0013386828	0.0130356021	0.000434596	-0.039094186	-0.0098447988	0.022245337	0.0391021637	0.0029652581	0.1179521279	-0.1223593349	-0.0519747216	0.0217179875	-0.0230197689	-0.0313257654	0.0097679353	0.0423108449	-0.0951911788	0.0647374442	-0.1337622158	0.0549157355	-0.0021837229	0.0372052824	0.0803401941	0.0995296	-0.0838495194	0.0794167292	-0.0604454209	0.0992241961	-0.0275069934	-0.0551749997	0.0211242582	0.0356751641	-0.0395145739	-0.0235083137	-0.1816530167	0.0221880773	0.0447490793	0.034679533	0.0028679929	-0.0622518382	0.0789449161	-0.0667086726	0.0463501477	0.0332341688	0.0094650554	0.0465618318	0.0898198479	-0.0138461201	0.0516146918	0.030461285	0.1205427329	0.1002310479	-0.0717461596	-0.0872683633	-0.014671934	-0.0120496017	0.0112565136	-0.0075969537	0.015995507	-0.0491222726	-0.0121651766	-0.0082452537	0.0843754044	0.0070914562	-0.0146975265	-0.0350694996	-0.0193048394	-0.0010397838	0.0947624462	0.0701670529	0.0635513493	-0.0264367864	-0.0211377395	0.0586476283	-0.0032898751	-0.1121834865	0.0903999202	0.0581381788	-0.02841356	-0.0061162123	-0.0619058089	0.0148003191	0.06437813	-0.0279047606	0.0381901006	-0.0144083392	-0.0896302754	-0.0075582581	-0.0590923211	-0.0359779199	0.0018516799	0.0776148887	-0.0396084043	0.0299173813	-0.0138465254	0.0143895532	-0.0307013161	0.0485815786	-0.0438619029	0.0167023521	-0.0302697093	0.0738268421	0.0677459807	-0.0737800167	0.047697939	-0.0231509636	-0.0552635309	-0.0305370303	0.0022153273	0.0023444493	-0.0381947636	-0.1306905157	-0.0793605655	0.1352755183	0.0017582986	0.0133303618	0.0066531215	0.0035780968	0.0041373527	-0.0272201983	0.0285102458	-0.0309950113	-0.0138322896	0.0228424017	-0.0779141293	-0.1269862036	0.0080644886	0.0779583526	-0.0089907828	-0.0279246697	-0.0295279494	0.0494681495	-0.1036680176	-0.1209775996	0.1142061489	-0.0416702282	0.0199529455	0.0140648787	-0.1216358175	0.0684655094	0.0301141776	-0.0450088649	-0.0779181379	0.1086586099	-0.0040166987	-0.0140548887	-0.0617135615	-0.0744710388	0.0058154094	-0.0191886492	0.1784299511	0.0826355481	-0.0672169188	-0.0498722878	-0.0073512046	-0.0927657242	0.0475681886	0.0019546577	0.0113988635	0.0346827968	0.0388167619	0.0003850449	-0.0279807957	-0.0659277178	-0.0549495999	0.1148385178	-0.035580002	-0.0906123179	0.0104590953	0.0866948172	0.0402884007	-0.0276919097	0.0324145156	0.0283074397	0.0253045421	-0.0557882911	-0.0152504468	0.0410312776	0.0599800565	-0.0418103871	0.0102180708	0.0013211159	-0.0077848263	-0.0284937207	-0.1274943523	-0.0689519762	0.0390874437	0.0088555581	0.0692852213	0.0542842995	0.0133913393	0.0349584053	-0.0908103848	-0.0115174781	-0.0400576099	-0.0221520444	0.0060528344	0.0508083342	0.0567674746	-0.0388580396	-0.0430241821	-0.0070659609	-0.0508553324	-0.070525991	0.0450626761	-0.0412921622	0.0166866746	-0.0434880475	0.0478724341	-0.0075596814	-0.0315234225	-0.0688543436	-0.044765676	0.0035122868	-0.0085347639	-0.0182838098	0.0724316247	0.0146549045	0.0928872823	0.0840663808	-0.0377940871	0.0307795785	0.0712267598	-0.0206008492	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	0.0187978	0.02848377	0.00035335728484	0.0008113251534128	0.0657246	0.0856051999999999	0.0073282502670399	0.0043197230451599	0.0992703	0.0190532	0.00985459246209	0.00036302443024	-0.00114714	-0.000523784	1.3159301796e-06	2.743496786560001e-07	-0.000927761	-0.000282675	7.990515562500002e-08	8.607404731210001e-07	8.29383e-05	0.0008814373	7.7693171383129e-07	6.878761606890001e-09	0.0	0.0	0.0	0.0
373.0278614883791	-1.3731257366547425	139149.78544659333	1.885474288663629	282.80857650722777	-4.595050527182025	21.114489347355804	79980.6909460445	245.3251340189647	0.3098770969768623	60184.42138142299	0.0960238152308077	245.3971661887432	790.3604967612944	1.158996	73.382278	0.295336865	0.173852	0.0340409687	-0.0636663803	-0.0127639193	-0.0111323977	-0.0476918145	0.0403970537	-0.043180447	0.0359251409	-0.0287033415	-0.0777005903	0.0160272149	0.0483917189	-0.0116857081	0.0685300916	0.021662006	-0.0706493134	-0.08630274	-0.0367620345	0.030814645	0.1010349334	0.0193370898	-0.0107943501	0.0756800636	0.0251486601	0.0411369634	-0.0185234106	-0.0522279538	0.0084360842	-0.0161247911	0.019426568	-0.0501591615	0.014543556	0.0750175778	-0.0486582363	0.0516139077	-0.036646823	-0.0709331211	0.0810989642	0.0069157204	0.0279946508	-0.0886313291	-0.0005495614	0.0157978301	0.0379700793	-0.0622422767	0.0308157869	-0.0194874092	0.0470798569	0.0021760667	-0.0011549088	-0.0689821857	0.0296573186	0.0191238009	0.0142956105	0.0020465525	-0.0708465156	-0.0658352883	-0.0217714312	0.0172041307	0.0466845815	0.003866058	-0.0358948025	0.0613616699	0.0182040768	-0.029219326	-0.0564856303	0.0038809165	0.0665528032	-0.0096424959	0.0883620347	-0.0250048821	-0.0691673028	0.0620569594	0.0895747161	-0.0018852625	0.0078239068	-0.0104214188	-0.0200427183	0.0941610542	-0.0306338369	0.070667825	0.0343356944	0.0373559099	-0.0151172125	0.0060256993	0.0547514852	-0.0032237864	-0.0581853353	0.0794611404	0.1607724374	0.0198066078	-0.0063798279	0.0409266894	0.0494262367	0.0269115436	0.0887481825	-0.0939484363	-0.0169846376	0.0463838878	0.0001711256	-0.0680356041	0.0128511973	-0.0546573164	-0.0127412294	-0.0263710061	0.0529689177	-0.049495902	0.1829807618	0.0181920872	-0.1286461394	0.0918229858	-0.0372260145	0.1335739719	0.0748283278	-0.0026980633	-0.0131910654	-0.0067151051	0.0775063009	0.0199825958	0.0084888767	-0.0626770468	-0.1688111266	0.0694694043	0.0967374721	-0.0479877306	-0.0063653655	-0.0899337551	-0.0288383134	-0.0752953209	-0.1097900301	-0.0712920202	0.0693681696	-0.0427906173	-0.0794700366	0.0344446389	-0.0188470836	0.0566680843	-0.0534185379	0.0317863847	0.1284665037	0.0732842869	-0.0547202391	-0.0518408373	0.011037131	-0.0169265076	0.017542436	-0.0502720843	-0.006305296	0.0803682826	-0.0414122372	0.0520387463	-0.030513571	-0.0625161651	0.0848134511	0.0121937976	0.0154388504	-0.0918920232	0.0004854963	0.0219750254	0.0287643484	-0.0646288909	0.0340012369	-0.0168095363	0.0404029104	-0.0007977118	0.0067481147	-0.0637031828	0.0070797634	0.0341398745	0.0148984945	0.0142687633	0.0638257953	0.0544320859	-0.0393628705	0.0161247306	-0.043545177	-0.0009901592	-0.0538320263	-0.0332645	0.0344915564	-0.0260784958	-0.077857993	-0.0464853313	0.064192044	-0.0140808195	0.0614593925	0.0071103948	-0.0542090529	0.0724305186	0.055796909	-0.0608519111	-0.0095205748	-0.0218943228	-0.0193701196	0.0878357496	0.0146121941	0.0073523308	0.0530603876	0.0769194224	0.0131342711	0.0398724699	0.0332969247	0.0469498858	-0.0205427441	0.0433189043	-0.1545601314	0.1168850247	0.0087717133	-0.0490391676	0.0311665542	0.0093132535	-0.0613872634	0.0666892786	-0.0341072555	0.0409549754	-0.0793147223	0.0596112717	-0.0853152765	0.0554783755	0.0283828746	-0.0471221848	0.0371700519	0.0810449445	0.0356866922	0.1876711598	0.0361630929	-0.1132987492	-0.1221617139	0.071635307	-0.0603464522	-0.0560011102	-0.0806973057	0.0037968586	-0.006490298	0.0492930906	-0.0320920222	0.0401276291	0.1688380542	0.0165885967	-0.0641873084	-0.0246291566	0.0488466497	0.0866079471	0.0608015282	-0.0285511466	-0.0038839084	0.0340104638	0.1628384657	-0.0255944068	-0.0409970919	-0.0826536599	0.1097396778	0.0866096506	0.0292028057	-0.0288499699	-0.0520387123	0.0614081827	-0.1308407673	0.03770082	-0.0098620629	0.0563583793	-0.0300400142	0.02612197	-0.053299126	-0.0556239666	0.0441954347	0.0756994608	-0.0252394873	-0.0166613422	0.0070496186	0.0286542673	-0.0706532369	-0.0490041404	0.0337103219	0.0330572596	0.0546855721	-0.0053287554	-0.0308280988	0.0243392283	-0.008924332	0.0410950754	-0.0309424767	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	-0.0122871	-0.0310849	0.00015097282641	0.0009662710080099	-0.0879337	-0.1536583	0.02361087315889	0.00773233559569	0.0421107	-0.0571596	0.00177331105449	0.00326721987216	-0.0007958369999999	0.0003513030000001	6.333565305688409e-07	1.2341379780907028e-07	-0.00086009	6.767100000000005e-05	4.579364241000007e-09	7.397548080999999e-07	-0.000566769	-0.0006497072999999	4.221195756732899e-07	3.21227099361e-07	0.0	0.0	0.0	0.0
370.815557024656	-2.212304463723058	137504.17733150593	4.894291040208966	279.64718778324976	-3.161388723978007	9.994378664095292	78202.54963508015	244.97076270997312	-0.3543713089915741	60010.67458270596	0.1255790246364017	245.0038730151988	780.5135252459228	1.042064	65.978683	0.14102633	0.103343	0.0015379639	-0.0404810516	-0.0347550888	-0.0351078163	0.0023464248	0.0027289851	-0.031788435	-0.0202743675	-0.0348035447	-0.0455481812	0.0915786064	-0.081902072	-0.0041143905	-0.0220074161	-0.0246798964	-0.0014552265	-0.0250315251	0.0328986478	-0.0226656931	-0.095651186	0.0399654836	0.0413857628	-0.0001457421	-0.0069801076	-0.0359018742	-0.0698832411	-0.0088036202	-0.0289477535	-0.0420079005	0.002349165	-0.0377259705	-0.0671157948	-0.076728488	-0.0582662235	-0.0334149659	0.0472494291	-0.0067364306	-0.0285320788	0.0145518101	0.0047381467	0.0289508001	0.0376084593	-0.0659789776	0.0146515344	-0.0559960046	-0.0608371659	-0.0244617282	0.0235958105	-0.0500126686	-0.0205232036	-0.0310151642	-0.0745642103	0.0102599057	0.0016376842	0.0196188284	-0.0140194346	-0.0128466205	0.0396622544	-0.0795345406	-0.0156847101	0.0317449177	-0.0719759931	-0.0378388802	-0.0049947799	0.0033304995	0.0270720742	-0.0815191073	-0.0022126712	-0.0450383029	0.0595043778	-0.0582719046	-0.054354988	0.0569596395	-0.0433128401	0.0605278824	-0.0563531965	-0.057459548	0.0886465209	0.0472010203	0.0183672288	-0.001226657	0.0304144656	-0.0770543033	0.0080926643	0.073819152	0.0073444912	0.1196441656	-0.0211951344	0.0358597268	0.0289482045	0.0761186278	-0.0770890249	-0.0355523466	-0.0252753466	-0.0228716181	0.0277679016	-0.0001150642	0.0545936438	0.054339602	-0.1198388323	-0.0269018421	-0.1117184966	0.007461646	0.0764549526	-0.0297643989	-0.0060434066	-0.0653445168	0.0774853252	-0.0451994417	-0.0124525064	-0.0097019041	-0.0557074989	-0.0307977527	0.035541891	-0.0173069429	0.0886854939	0.067050475	-0.0242545863	0.022729787	-0.0449604356	-0.0740791473	-0.0609682261	-0.088507394	0.0656560269	-0.0766921159	-0.0345741752	-0.0012874599	-0.0721583749	0.0063452467	0.0246219258	0.0083766805	0.0737663138	-0.0099448165	0.0803250332	-0.0172052564	-0.0889636444	0.1064160386	-0.0156147714	0.0004390172	-0.0477904062	-0.0531384209	-0.0140979644	-0.0090330611	-0.0282841788	-0.0409810075	0.0046270249	-0.0251156929	-0.061746285	-0.0778468005	-0.068145271	-0.0359368014	0.0451699621	-0.0078370894	-0.0290282226	0.0110755205	0.0087463359	0.0265149026	-0.0279968526	-0.0648780121	0.0140996719	-0.0639939517	-0.0522535409	-0.0178264364	0.0193115474	-0.0504794407	0.0269397514	-0.0350468623	-0.0479792538	-0.0498588921	-0.0232360545	0.0081235057	0.0084564297	0.0372333199	0.0664012142	-0.0519928943	0.0265396113	0.0238240049	-0.0462925138	0.0618562484	-0.0157380992	0.0088853003	-0.0118959788	0.0273600259	0.0612800622	-0.0511666683	0.0957453688	-0.0622869434	-0.0501222062	0.0727953364	-0.0168747945	0.0698007226	-0.0366700601	0.0259143915	-0.0801591335	-0.0247774793	-0.023218806	-0.0309121657	0.0373844418	-0.0329772845	0.0324156867	-0.0416872836	-0.0042727766	-0.1148527607	-0.0497132298	0.0258479817	-0.0030070494	0.0959519649	0.0868921718	0.0423382627	-0.0239353834	0.0048519269	0.0190377432	-0.0729643212	0.0086655069	0.0830341588	-0.1105906751	-0.0863680465	0.0146820279	0.1250725056	0.0040092284	0.0585060865	0.0174273281	0.0661144147	0.049721834	0.0131975354	0.029716978	-0.0003888957	0.0383541769	-0.002176823	-0.003191653	-0.0316839339	-0.1120068805	-0.0254491028	-0.0615548209	-0.039094273	-0.0688705583	-0.0101349075	0.0557967327	0.0016027545	-0.1013598359	0.0836115834	0.0088389452	0.0734311011	-0.0030584407	0.0213983392	0.0200954164	0.0743414368	-0.0528906954	-0.0054274471	-0.0599671944	0.0175861236	0.0723339661	0.0167387435	0.0465625366	0.0545852911	-0.012135541	-0.0863191844	0.0074610033	0.003161969	0.0063530884	-0.0157974217	-0.0329721545	0.0703346653	-0.0299494941	0.0118806757	-0.0501021014	-0.0053872516	-0.0002385304	0.0011152475	-0.0363539966	-0.0109531928	-0.0055208051	0.0742892553	-0.0082261838	-0.0398774775	-0.0178787262	-0.026016724	-0.0358479774	0.053405724	0.0641338853	0.0201499648	-0.0185555079	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	-0.0123745	-8.739999999999963e-05	0.00015312825025	7.638759999999935e-09	0.00940698	0.09734068	0.0094752079828624	8.84912727204e-05	0.0533144	0.0112036999999999	0.0028424252473599	0.0001255228936899	-0.00133492	-0.0005390830000001	1.7820114064000002e-06	2.906104808891079e-07	-0.000900863	-4.0773000000000025e-05	1.662437529000002e-09	8.11554144769e-07	-0.000498734	6.803499999999993e-05	4.62876122499999e-09	2.48735602756e-07	0.0	0.0	0.0	0.0
