global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
398.0267189025122	n/a	158425.2689602995	n/a	353.6412452028153	n/a	n/a	125062.13030859774	287.9787388654773	n/a	82931.75403855076	n/a	287.15302281438494	1033.4679447831336	n/a	n/a	n/a	n/a	-0.0478869689	-0.0520634449	-0.0106231407	0.0177933515	-0.0122964566	0.0742891788	-0.05153379	0.0104549709	-0.051167176	0.0649492534	-0.0265874089	0.0383533752	-0.0558158877	-0.0232329787	0.0430241365	-0.0529177202	0.0424470754	-0.0014433539	0.0686006915	-0.1554124238	0.0494062089	-0.0672716807	0.062817742	-0.0438172882	-0.0259076934	0.0052211269	-0.0032851568	0.0536719503	-0.0205019856	0.0580950643	-0.0310889874	0.1055012152	-0.0354065652	0.0772554296	-0.0194882922	0.0239142881	-0.0132040831	0.0218903489	0.0624588815	-0.0540143583	0.0682009038	-0.009786177	0.0293581403	-0.0593596566	0.0232276582	-0.0055612939	0.0020494699	-0.0367007192	0.0460266261	-0.025056695	0.0928400299	0.022613599	0.0201233995	-0.0518437384	0.0145358609	-0.0503918781	0.0061946113	-0.1532545952	0.0322987218	-0.0849917534	0.0097852944	-0.1220765716	0.0314941995	-0.0828610463	0.0865034811	-0.0505948216	0.0436706516	-0.0298164625	0.1333043836	0.169609681	-0.0271637794	-0.0602737799	0.0376004375	-0.0852476408	0.0485793488	0.0393557413	-0.0608048024	-0.0112949049	0.0428324074	0.0434555058	0.0168471606	-0.0320428464	-0.0145720256	0.0424725547	0.0092015403	-0.0788051527	-0.0641943001	0.1063362747	0.0042496056	0.0027307986	0.0217163772	-0.1139486236	0.106763494	0.0232679093	0.0534815371	-0.0773424486	-0.0369907209	-0.0109931612	-0.1245085888	0.051681936	0.0052153065	0.0406820495	-0.1876677121	-0.0145341827	-0.0179904786	0.1135827615	0.0014926464	0.0436069886	-0.0791556917	-0.0342824994	-0.0388768116	0.0419946952	0.0046095249	0.0393126944	-0.058547339	-0.0011362302	-0.0957192805	-0.1541089349	0.0718938748	0.013581665	0.0152941388	0.0186384498	0.0062866787	-0.0333764675	-0.0518208012	-0.0254188352	0.0125217368	0.0474509115	0.0307399094	-0.0046019857	-0.0389629866	-0.0362915385	-0.0329254085	-0.0440818147	-0.0254416204	0.0057878793	-0.0111613438	0.053247924	-0.0192299258	0.0682494524	-0.0240895521	0.1085482974	-0.0114406929	0.0708759441	-0.0297650442	0.0289896338	-0.014323747	0.0293495896	0.0600515695	-0.0224195731	0.0860518562	-0.0102525345	0.0334762173	-0.0321177744	0.0524732124	-0.0143320024	0.0058967388	-0.0232692292	0.041573098	-0.0063097376	0.0945500081	0.0167455061	0.0197664856	-0.0172690417	0.0732456992	-0.0807715188	0.0799660233	-0.1004152743	0.0285538954	-0.0856791634	0.0509851915	-0.1141412765	0.0777919932	-0.0672411597	0.1414492313	-0.0357837211	0.0123943609	-0.0010628449	-0.1013062479	0.0322922731	0.1647546843	-0.0620727148	0.036732924	-0.0599330681	-0.0556883619	0.0645569657	-0.0784790461	0.0270562158	0.0272683133	0.0426915921	-0.0566779934	-0.0028555094	-0.0224202081	0.018234012	0.0077477916	0.1075667321	-0.0660841656	-0.0007018803	0.0912002108	0.0370141115	0.0119706562	-0.1119658302	0.1439242064	0.0011128963	0.019867216	0.0659264703	-0.0130261605	-0.0944953677	0.09778114	0.0079592828	0.0726949818	-0.1405144126	-0.0359501973	-0.0696836384	-0.073399014	0.0193718015	0.030064268	0.0506234877	-0.1101168965	-0.0089229731	-0.0180941855	0.0633216987	0.0100406873	0.0646072366	-0.0948977155	-0.1216055123	-0.0117397264	0.0971452479	0.0040708607	0.0011077171	0.0037408558	0.0419130695	-0.0057354266	-0.0952713627	-0.0291369349	0.0021106405	0.0127816598	0.0442030757	0.0121666379	-0.0008455577	-0.011435438	-0.0430682201	-0.082003824	-0.0177431053	-0.0306576858	0.0077951939	-0.0654335122	0.044542851	-0.0075593448	0.0663070854	-0.0199475135	0.0151785153	-0.0627932345	0.0018358688	-0.0980907528	0.11107251	-0.0339035523	0.0349132033	-0.012935855	0.017120107	-0.0441360979	0.0474700604	-0.0392131717	0.043034198	-0.06237591	-0.0619948315	0.022501695	0.0663298047	0.0845140955	0.0845101058	0.0845034564	0.0844941474	0.0844821793	-0.0163421	n/a	0.0002670642324099	n/a	-0.0485945	n/a	n/a	0.00236142543025	-0.0368235	n/a	0.00135597015225	n/a	-8.432699999999998e-05	n/a	7.1110429289999964e-09	n/a	-0.000408862	n/a	n/a	1.6716813504400004e-07	-0.000955691	n/a	n/a	9.13345287481e-07	0.0
396.9419877234493	-1.084731179062885	157562.94161784297	1.1766417308311568	357.89541547711497	4.254170274299668	18.09796472273491	128089.12841953676	287.4773755170128	-0.5013633484645084	82643.24143414958	0.251365207183544	286.65980614176453	1021.8287709391988	1.056484	65.443298	0.05246839	0.0337764	-0.048656773	-0.0719707219	-0.0572716637	0.0294126408	0.0597503901	0.01171978	0.066705685	0.0086934819	-0.0499859102	-0.0606848011	-0.075617713	-0.0187127147	-0.0576620447	0.0026355257	0.0695125471	0.0446045012	0.0738884712	0.0297083983	-0.0120371358	-0.0739625219	0.066458952	0.0160628511	-0.0348947887	-0.0356402154	-0.0357439401	0.0263260596	0.0046392578	0.0903732996	-0.0106670388	-0.1427603057	0.0075543214	0.1090037966	-0.0489983004	0.0970987175	-0.0400174409	0.0151517776	0.0291609417	0.010870402	0.0308022209	-0.0909158981	0.0288275184	-0.0798087096	-0.0752081577	-0.0250366728	-0.0716645874	-0.0289466186	-0.0874213458	-0.0843515372	-0.0398800919	0.0699771037	0.1497434664	0.1234782411	0.0119058006	-0.0594751888	-0.0368976313	-0.0446175287	-0.020268739	-0.0117749483	-0.013146954	-0.0523239281	0.126305419	-0.0648924775	0.0178194764	-0.2325165482	0.0674139601	-0.0052169875	0.1605538946	-0.0696672996	-0.0651293184	-0.0220397487	0.1451481302	-0.1696227348	0.0298647395	-0.0745665263	0.1435473394	-0.0334470049	-0.1221450943	0.0229149138	-0.031200845	0.0091873333	-0.0138731778	0.0048377483	0.0833984439	-0.0176778265	0.1278500897	-0.1791295543	-0.0999282281	0.0043536387	-0.0589916289	-0.0210132611	-0.0537469061	-0.1157350202	0.0300675052	-0.108135563	0.0688721911	0.0433631217	-0.0914045435	-0.1065714	0.0903514629	0.0387917228	0.0118903873	0.0947318383	-0.0229002118	0.0740231791	0.029507483	-0.0770190367	-0.0002495771	0.0592264959	0.0114112904	0.0135380474	0.0207586022	0.0123477686	0.0293634341	0.1531518439	-0.0934164248	0.0534226104	-0.0971208113	-0.0219506373	-0.0003932228	-0.1311816507	-0.0412812821	-0.0184601783	-0.0427167928	-0.0595586234	-0.1268591483	-0.0802926512	0.0175483199	-0.0053715889	-0.0912355564	0.0597934285	0.0594532662	-0.0531673525	-0.0227478762	0.0704761313	-0.0359651081	0.0277762142	-0.0285458408	0.0854303986	-0.0216871654	-0.1313575276	0.0138413988	0.1264430872	-0.0250581616	0.0848541297	-0.0574322669	0.0206910373	0.0304407248	0.0150417736	0.0408978764	-0.0769378205	0.0519739602	-0.080829209	-0.0680827236	-0.0848416315	-0.0546114722	-0.0674278381	0.0822014407	-0.032179159	-0.0578266151	-0.1146232682	0.0963020246	0.1161279694	0.0312015306	-0.0456568287	0.0676756401	-0.0194840079	-0.0046013752	-0.0068745134	0.0178575178	-0.0618796456	-0.0761239797	-0.0235891383	0.0782353754	-0.1826889509	0.2015168106	0.0188015223	0.1663802146	0.0623217191	0.0219026606	-0.149805299	-0.0805089055	-0.0996622519	0.0262833534	-0.0657493397	-0.1767023298	0.0067747005	-0.0998747246	0.0372294886	0.049464492	-0.0727131067	-0.0924387959	-0.0356893223	0.0588172967	-0.1053708537	-0.0547950549	0.1726720391	-0.0610473039	0.0434215302	-0.0642126718	-0.0147587057	0.0546067387	-0.0260902723	0.1270541936	-0.0464684271	0.0824823964	0.0183719968	-0.0172017229	0.0087972754	-0.1182842149	0.0742892303	0.0755306904	-0.034416824	0.0770880416	0.0786282222	0.0767287952	-0.0493712394	0.0746907199	0.0466098084	0.0098221127	-0.0308712406	-0.0135080494	0.0235363432	-0.101989752	0.1392268031	-0.1088295081	0.0127672315	-0.0284970052	-0.0866185204	-0.0551718843	-0.0958642255	0.0908882323	0.0604144832	-0.070994659	-0.1626253801	-0.02827782	-0.0230630811	0.0177597561	-0.0507205319	0.0116012338	-0.0622276001	0.0587402516	-0.0594303256	-0.0062977266	-0.0912203079	-0.0413860888	0.0030876485	-0.0831172724	0.0563257357	-0.099855279	0.1056265409	-0.0313464609	0.0149105336	-0.0334707315	0.0271038236	-0.059852863	0.0513438419	0.0230664284	0.0359097114	-0.0724960149	-0.0414782045	-0.0371319641	-0.0343445693	-0.0695468355	-0.0656480653	0.0469906361	-0.0450140068	0.034898785	-0.0373208405	0.0845034564	0.0844675524	0.0844077238	0.0843239875	0.0842163671	-0.0176278	-0.0012857	0.0003107393328399	1.653024490000002e-06	-0.0776673999999999	-0.0290728999999999	0.0008452335144099	0.0060322250227599	-0.0202945	0.016529	0.00041186673025	0.000273207841	-8.06112e-05	3.715799999999976e-06	6.4981655654400015e-09	1.3807169639999818e-11	-0.000300962	0.0001079	1.1642410000000004e-08	9.0578125444e-08	-0.000955691	0.0	0.0	9.13345287481e-07	0.0
397.1942996267035	0.252311903254224	157763.31165594753	0.0636612965237689	354.960895435426	-2.934520041688984	8.611407875074315	125997.23728831942	287.4923762126444	0.0150006956316133	82651.86638039266	0.0002250208694323	286.6639235649279	1022.6989267616405	1.111214	68.833519	0.17598114	0.136407	-0.024938711	-0.0386620251	-0.0196868729	-0.0561532757	-0.0443187569	0.0618838005	-0.0203790787	0.0124321805	-0.0579468133	0.0278427265	0.1066980771	-0.0018211407	-0.0200582587	0.0525350346	0.009586215	0.0045204974	0.0350550522	0.1020522521	0.0214484305	-0.098174369	0.0437277605	-0.0505050926	0.0090078336	-0.0039200851	-0.0121670397	-0.0515618298	-0.0539992534	-0.0276641181	0.0689523317	0.0545595734	-0.0463258763	0.0559381652	0.0687779029	0.0765934313	0.023249772	0.0819706192	0.087350213	-0.0127220194	-0.0151599944	-0.0627628299	-0.0036131497	-0.0696428985	-0.0331286394	0.0786282513	-0.1256680357	0.1557065329	0.0206257109	-0.1475472743	-0.0214832936	0.0650690166	-0.0147760724	0.0314502277	-0.1164761785	-0.060963122	0.0186632497	-0.0731817961	-0.0454264666	0.1383004292	0.0330878347	0.087878838	-0.0520914372	-0.0274673237	0.0076337967	0.0545950126	-0.0500184932	0.0421976336	0.2204046265	-0.1160875708	-0.0815350244	-0.0973020702	0.0223276749	-0.1289309734	-0.1547872695	0.0700773213	-0.0157289206	-0.0074744609	0.057585679	0.0971032615	-0.1110309492	0.0026631273	0.0978543247	0.0538708116	0.0626108299	-0.0067210907	0.0496341841	0.013141101	0.0265855304	-0.0561338504	-0.1108288775	0.0020057567	-0.1112974193	0.0730693014	-0.1353752775	-0.0289443955	-0.0884715432	-0.0276890108	0.1893622284	-0.1345838641	0.0423200431	-0.0724901337	-0.1366537496	-0.0881591406	0.0667558604	0.0008684028	-0.0168617631	-0.083116265	-0.0014278482	0.0333462167	-0.0863619338	-0.1439657651	-0.0283673012	-0.0586000136	0.061224713	0.0159672858	-0.1271538941	0.0352167598	-0.0285330041	0.0861519689	0.0255752934	0.0117530192	0.026902869	0.0872080723	0.0662707979	0.0889573465	-0.0038634979	-0.0029115099	-0.0883735338	0.054860148	0.0462412462	-0.0528122927	-0.0332110021	-0.03548165	0.0048265788	-0.0812177234	-0.0117579041	-0.0523407402	0.0588315884	-0.0092324497	0.0734242752	0.0505544036	-0.0478261102	0.0365765525	0.082059691	0.0732172974	0.0045067526	0.0874893973	0.0823849104	-0.0056490068	-0.0054436372	-0.0585226095	0.0191516196	-0.0703748707	-0.012118044	-0.0069411838	-0.1388297697	0.1440803734	0.1013525503	-0.145141348	-0.0382881421	-0.0498342538	-0.0238405154	0.0243360899	-0.0777077044	-0.0669079408	0.0340622683	-0.039778664	-0.0927687163	0.0815024025	-0.0949247321	0.0877850326	0.0196376719	0.0241995404	-0.0345187145	0.0546093754	0.0733268801	0.2023413071	0.1409450214	0.1254454637	0.0624474258	-0.0303853176	-0.1386188846	-0.1607112661	-0.0478238051	0.0882784904	0.0475427493	-0.0291717596	0.0125530159	-0.1446052507	0.0182311074	0.0261367072	-0.0248884183	0.0101887114	0.111946643	-0.0538541867	-0.0506475242	-0.0488911981	0.0410962601	0.0927730254	-0.0737574172	-0.0340675285	0.0391946707	0.1289624266	-0.1213035641	-0.07969181	-0.0230483682	-0.085571129	0.1708475602	-0.1384500119	-0.1230835997	-0.0547735787	-0.0773647336	-0.0140758038	-0.0928909133	0.0518085605	0.0929437934	-0.0690723793	0.0878735346	-0.0454536204	-0.094566937	-0.0406934401	-0.0709847032	-0.0191559888	0.010372492	0.0198191532	-0.0852995642	0.0559722966	0.0802487599	-0.0538963558	0.0471406887	0.0604830832	-0.0662218942	-0.0015374522	-0.0386085644	0.0490620713	0.0177186975	-0.0510670851	-0.0494246102	0.0969593958	-0.000728546	0.086168615	0.0209454697	0.000348681	-0.0815510711	0.0978704878	-0.0230584817	0.0504383051	0.0121327839	0.0553024272	0.1114833444	0.075791269	0.0231074989	-0.0003829327	-0.0423663322	-0.0385276579	-0.026729297	0.1443315867	0.0444388712	0.0294250449	-0.0288412139	-0.0253253802	-0.0818949201	-0.0165896077	0.0209587785	0.0665312884	-0.0627287663	0.0266036733	0.0539535283	0.0022775372	0.0844821793	0.0843824671	0.0842163671	0.0839840102	0.0836855791	-0.0248989	-0.0072711	0.00061995522121	5.286889521000004e-05	0.0554621	0.1331294999999999	0.0177234637702499	0.00307604453641	-0.0385307	-0.0182362	0.00148461484249	0.00033255899044	-0.000290542	-0.0002099308	8.441465376400003e-08	4.4070940788640017e-08	-0.000437917	-0.000136955	1.8756672025000004e-08	1.9177129888900001e-07	-0.000955692	-9.99999999907325e-10	9.999999998146501e-19	9.13347198864e-07	0.0
398.2532164643084	1.0589168376048974	158605.6244241673	1.1213048689631566	357.5623881563227	2.601492720896715	6.767764376878594	127850.86142405278	288.4435495772084	0.9511733645639991	83199.68129269948	0.9047307694559986	287.59441678337146	1025.1745319869774	1.046895	64.84935	0.1546981999999999	0.134677	-0.037452533	-0.021021876	-0.0451795212	0.0159832932	-0.0397978811	0.0676134432	0.0120561123	0.0063545917	0.0285741858	0.0107333617	-0.0664577994	0.0596901735	-0.0786105013	0.0376004351	0.0841515062	0.0606022249	0.0144282787	0.0383954259	0.0171851904	-0.0313611698	0.0438693212	-0.1144944137	-0.0876073099	0.0028196479	-0.0109616835	-0.0167672867	0.0472777586	0.0371477046	-0.1205732218	0.012667765	0.0226506361	0.0301649689	-0.0218676534	0.1408355196	0.014618612	0.0641535802	0.0534802707	0.0104730076	0.0288612427	-0.0629188227	0.063152533	0.0708270077	-0.063021287	0.0410104316	-0.0049111793	0.0537820715	0.089350051	-0.0312360388	-0.0489653788	-0.0630003015	-0.0194499603	-0.011020971	-0.0610870522	0.0719950755	-0.0442366832	-0.1636921544	0.0164079773	-0.026648775	0.0357747514	-0.0848769534	-0.1929445367	-0.1311945267	0.0197451054	0.0537316809	0.1271912543	-0.0655263686	0.0660000705	-0.057250489	0.1611103248	0.0146934701	0.0916527529	0.1244291478	-0.0815536496	0.0554401312	-0.0483473942	0.0307784378	0.0855908265	0.0449373416	0.0495692501	0.0147532316	0.0810108192	-0.0635072497	0.0598155023	0.1373406813	-0.127453962	0.0011431422	-0.0205836458	0.0409652764	-0.0554900377	0.0739144527	-0.0971910007	-0.1040473674	-0.015884392	-0.0451312848	-0.1671491408	-0.1571122514	-0.0267611381	0.149012025	-0.0952965752	-0.0122515065	0.0067282978	-0.0419584134	-0.0501942317	-0.0093097775	0.0640393279	0.0745830918	-0.0908249349	0.0592937191	0.0683812395	0.0229635083	-0.0712897113	0.009453293	0.076705873	-0.0208767066	0.1018001942	0.0310017751	0.00885479	-0.0245736005	0.1258220404	0.0429625615	0.0276121902	-0.0054080138	-0.0501667553	-0.0077091403	0.2346676463	0.0087143818	0.0061534973	0.0201987353	-0.0496152172	-0.0513839278	-0.1062119948	0.0555043568	0.0046313447	-0.0116388175	-0.0104299139	-0.0162970534	-0.0545981846	0.0244038512	-0.121626475	0.0180777936	0.020055249	0.0259781808	-0.0113851806	0.1343897137	-0.0137004956	0.0744849583	0.0529550965	0.0174263245	0.0242048237	-0.0400809535	0.0777752298	0.0783725926	-0.0592585772	0.0417851233	-0.0193165211	0.0848172852	-0.0345504231	-0.0721733008	-0.0435748917	0.077032473	0.0065493147	-0.0227768405	-0.0662349543	0.1088918259	0.1280263967	-0.0581958575	0.0061653544	0.0129485296	-0.0711960045	-0.0524460299	0.2265073418	-0.056902604	0.0481061138	0.0537616194	0.1457964955	-0.0114481954	-0.0202737396	0.00765398	-0.1970273186	-0.0300096432	0.0160103555	0.0231676893	-0.0207748262	0.0930545459	0.1329837741	-0.0276900415	0.0628655449	-0.0591195141	0.0296973349	0.1660374727	0.0120827331	-0.0870120492	0.0518026733	0.0575654255	0.080613051	0.0109476768	0.028827473	0.0895775144	0.0972904515	0.011824892	0.1133904903	0.0063463013	0.0793168979	-0.1027124014	-0.2036550155	0.10817621	-0.0094289677	0.0023558441	0.0740497182	-0.0809057394	-0.0023505234	0.0045477429	-0.0309187653	-0.0367481757	-0.0815463118	-0.0457879122	-0.1327830741	0.0548056474	-0.0552125652	0.0038767864	0.0560320761	-0.1046978218	0.096669682	0.0118560428	-0.0314746614	-0.0758655972	-0.0688576557	0.0309897606	0.1453024048	0.007541985	0.0182660459	-0.0139348966	0.04059286	0.1337915344	0.0649414025	0.0071548993	0.0070879729	-0.0901343559	0.1669043195	0.0137122664	-0.0688752685	-0.0078612243	0.0407211425	-0.0016836064	-0.0251507079	-0.0084729188	-0.0459344314	0.0655186059	-0.0071583849	0.0461707325	-0.0250327178	-0.0247975619	-0.0654078197	0.0871748351	-0.0967950709	0.059452961	-0.049243943	0.0636010856	-0.0840243241	0.0640992934	0.0066686034	-0.0115349587	-0.0962503785	0.0216860765	-0.0351526898	0.0024509883	0.0167389744	-0.0514191186	0.0844502671	0.0842548926	0.0839296032	0.0834749003	0.0828914853	-0.0251573	-0.0002583999999999	0.00063288974329	6.677055999999943e-08	-0.0782936999999999	-0.1337557999999999	0.0178906140336399	0.0061299034596899	-0.025269	0.0132617	0.000638522361	0.00017587268689	-0.000268166	2.2376000000000004e-05	7.191300355600001e-08	5.006853760000002e-10	-0.000311847	0.00012607	1.5893644899999998e-08	9.724855140900002e-08	-0.000955692	0.0	0.0	9.13347198864e-07	0.0
