global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
390.0989443953942	n/a	152177.18641840084	n/a	342.31482136179005	n/a	n/a	117179.43692395424	281.66275299365327	n/a	79333.90642396374	n/a	280.9574413717341	982.8019046885591	n/a	n/a	n/a	n/a	-0.0399908357	-0.0202573988	0.0551787258	-0.0168296656	0.0056522725	0.0512760899	-0.0066640554	0.0401861026	-0.0556847003	0.0566647822	-0.0288499023	0.0584964809	-0.063689724	0.0656326558	-0.0424206507	0.0457177268	-0.0067021737	0.0053991472	-0.0043132267	0.0497286343	-0.0318697027	0.0976087051	-0.0590452889	-0.0178055652	0.0357657919	-0.015841247	0.0386479942	0.0179731382	-0.0156760436	0.0854337408	-0.0057136973	0.0149003678	-0.0655571396	0.0189746251	-0.0185434004	0.0438343473	-0.005003515	0.0278207437	-0.0584917105	0.0460909644	0.0235851107	-0.0736878576	0.0618800545	-0.094821667	0.0045067499	-0.0011987238	0.0086170251	-0.0199295564	0.0395867337	-0.0154906262	0.0003369774	0.0234809081	-0.0320516657	0.0561282763	0.0033606846	-0.0608715056	0.0670309546	-0.0105288399	0.0886156913	-0.0205989939	0.0017247572	-0.0728311742	0.0128700159	-0.0239662553	0.1008093992	-0.0293204912	0.0660601608	-0.0680274163	0.0073603342	-0.0389539917	0.0346277333	-0.0075192327	0.048762744	0.0044137271	-0.0173595383	-0.0223540344	0.1018908151	-0.0338213675	-0.0822421964	0.061703164	-0.0295150981	-0.0276038424	0.087673717	0.0578411469	0.0227297745	-0.0492572144	0.0507881047	0.0637311438	-0.0762370207	-0.0413739813	0.0697183191	0.0208660164	0.0238850384	-0.0646293818	-0.0166621111	-0.0199617057	0.0525349113	0.04601472	-0.0965925567	-0.0307472367	-0.0206430167	0.0934693148	0.014942857	-0.0414235812	-0.0221674576	-0.0495709173	0.0066195053	0.0868727209	-0.0194157461	-0.0101773387	-0.0182887771	-0.1211632015	0.0225043727	0.0825206239	-0.0171003318	-0.0338575847	-0.0116742872	-0.0540095034	0.0412808149	0.0631157835	-0.0547442629	-0.0353002107	-0.036694408	0.0630806202	0.0031517703	0.0165988196	0.0035178561	0.0954435582	-0.0336599338	-0.0521626033	-0.0744186734	0.0446874466	0.0120514934	0.0372053953	0.0058308824	-0.0563497077	-0.0617184925	-0.0053770261	0.0741459406	0.0326418322	0.0445422835	-0.0002766697	-0.0700232593	-0.0309331523	-0.0187048867	0.1172671673	-0.018213522	0.0367503267	-0.0134218572	0.03440815	0.0225752202	-0.0148312371	0.0854111191	-0.0086022106	0.0360693964	-0.0577258029	0.0169637583	-0.0300298971	0.03844128	-0.0110898131	0.0279277945	-0.058008024	0.0573426077	0.0282531717	-0.0943723179	0.0467003502	-0.0788186042	0.0107489361	-0.0113940172	0.0070033114	-0.0123270816	0.0328285975	-0.0245748246	0.0216787477	-0.0543219953	0.0055958908	0.0064001653	-0.0282432037	0.0022813816	0.0684756696	0.0036613206	-0.0809699696	0.0326924849	-0.0297865014	0.0647282845	-0.0110211829	0.0937952209	-0.0330704114	0.0884138406	-0.0375631169	0.0913105936	-0.0021822457	0.0205050091	-0.0237503134	0.0127816547	-0.0391173505	0.0249157466	0.0208526596	-0.0675758794	0.0974319117	-0.0455026409	-0.0253624019	-0.1025412085	0.0403974578	-0.0151162922	-0.1025533161	0.001284599	0.03720491	-0.029258144	-0.0173703233	0.0387087191	0.0022251413	0.0993985342	-0.1078262767	0.0379835666	0.0524173837	-0.0355616849	-0.008906978	-0.0128643048	-0.0070611062	0.0275351931	0.1119500012	-0.0217369246	-0.0183254191	-0.0404583851	0.0182982148	0.0268496312	0.020409718	-0.0057024124	-0.0569775329	-0.01232019	0.0924923203	0.0711854454	-0.0503741067	-0.0980797413	0.0313061207	0.0752458064	0.0132961738	0.0209659428	-0.0375057659	-0.034224389	-0.006708721	0.0878435908	0.0282419131	0.0396266103	0.0053085752	-0.0217718676	-0.0659045063	0.0063996434	0.0071036607	0.0408071333	0.0057713081	0.1451353754	-0.0355432958	-0.0417441007	-0.0561910275	0.0319513667	0.0428601654	0.0413258191	-0.0682615019	-0.0144064584	-0.0556872824	-0.0352800234	-0.0264307692	0.0883715969	0.0948874486	-0.0180190162	-0.0555206402	-0.0378406265	-0.0355706065	0.0171372695	-0.0361244888	0.0254462716	-0.0413914864	0.0063464308	-0.0111250626	0.0310691398	-0.1084654728	-0.0001337701	0.0350856548	-0.0192807098	0.0293037337	-0.0309782282	0.022453225	-0.1011631325	0.00463095	-0.0302734309	0.0205727963	-0.0855464111	0.0756304305	-0.110435833	0.1053857555	0.0059046568	0.0816485389	0.0816451812	0.0816395852	0.081631751	0.0816216788	0.0816093689	0.0251608	n/a	0.00063306585664	n/a	-0.053561	n/a	n/a	0.0028687807209999	0.0135206	n/a	0.00018280662436	n/a	-0.00119634	n/a	1.4312293955999998e-06	n/a	-0.000367583	n/a	n/a	1.35117261889e-07	0.000692788	n/a	n/a	4.799552129439999e-07	0.0	0.0
388.8466582082904	-1.2522861871037776	151201.72359975503	1.5682206944109174	337.8372869406932	-4.477534421096834	20.04831449210696	114134.03244744828	281.9199779749679	0.2572249813146072	79478.87398140637	0.0661646910123	281.1947697603495	978.4940248276338	0.9961350000000002	64.002518	0.04433455	0.0271975	-0.0262066924	-0.0101752808	0.0169025282	0.0279908177	0.0538614262	0.018068733	0.0438328904	0.0010841323	0.0780189172	0.0605011099	0.0622395623	0.0233411897	-0.0014668692	0.105108503	-0.0411415698	-0.0018731634	-0.0185291732	0.0558809928	0.0692856799	0.0552335444	-0.0355446608	0.0728607116	-0.0233043339	-0.0048230629	0.055209062	-0.0510809242	0.0021268809	0.0389709979	0.0416908891	-0.0788693333	0.0117992377	0.0171195354	-0.0460532399	0.0352614902	0.0217015041	0.0401020242	0.0348363612	0.0650399721	-0.0387863979	0.0634433011	-0.0228870138	-0.0594850038	0.1128910549	-0.0665478492	0.0717904922	0.0732412118	0.0082572674	-0.0289278944	0.051283112	0.0268658428	0.0214960618	0.0262561651	-0.0896441065	0.1300311743	0.0242342512	-0.1079478319	0.0433387401	-0.0300986472	0.0375389777	0.0014117061	-0.029123331	-0.0192510747	0.0241431191	-0.0129196205	0.0463255065	0.0550181058	0.0389200174	-0.1230671755	-0.0408559615	-0.0173285578	-0.059452715	0.0580576312	0.1167556749	0.0294299502	-0.0238965078	-0.0151407448	0.077975749	-0.0633375488	-0.032123762	-0.0317712619	-0.002071569	-0.0260539882	0.0159961754	0.0570660822	-0.0264745249	0.0354964473	0.0368899129	0.1173882167	-0.1072483758	-0.0109303776	-0.0384257037	-0.0076965274	0.1002271115	-0.0544837304	0.0110346407	-0.0217146017	-0.049998336	0.0408806762	-0.0324401902	-0.0830886157	-0.0040714319	-0.0448324761	0.016561344	-0.1435533389	-0.0005216682	-0.0261689871	-0.0081898002	0.0637340963	0.1278215926	0.0512914516	-0.0112464345	-0.0454426142	-0.1187603582	-0.0765250021	-0.0261997486	-0.0581180062	0.0649132554	-0.085234831	0.090566683	-0.0763459579	0.0151226735	0.0247333774	-0.0363787151	-0.0846466646	-0.0512908261	-0.0826120504	-0.0811173945	-0.0440136128	0.0119042801	-0.0969976702	-0.0592754903	0.042872874	-0.0692517412	-0.0721962175	-0.0862868701	0.0199191828	0.0484026291	0.0153077721	0.0962947158	0.0781039958	-0.0066003164	-0.0288122347	0.0257151203	-0.0526019238	-0.0924664426	0.0932198327	-0.0043100247	0.0550809424	-0.0518527262	-0.0009947899	0.0361828944	0.0437672095	-0.0818501649	0.0101702874	0.0209959391	-0.048914425	0.0359304866	0.0014510779	0.0234210401	-0.0499749762	0.0581505562	-0.0350041588	0.0701831732	-0.0323301256	-0.0884484089	0.0891240619	-0.0336735757	0.0843936921	-0.0689127169	0.0083208345	-0.018096736	0.0592577344	0.0289056768	0.0283554139	-0.1330089677	0.0598962651	0.0261817031	-0.0373007334	0.0492003505	0.10345677	-0.001647951	-0.0709055529	-0.0039487803	-0.0090664796	-0.0080913569	0.0135346184	0.0127445065	0.0205578854	0.0836066167	-0.0065502706	0.1175553878	0.0960752712	-0.0061077502	0.0238547797	-0.0331568721	-0.1019819516	0.0195151694	0.0463829767	-0.0869982371	0.0572411589	-0.0491603943	0.0794445194	-0.0477214286	0.0017390154	0.0129311842	-0.0163305903	-0.021037141	0.011571097	0.02585632	-0.0317165864	0.1278490228	-0.0323873536	0.1123085689	0.0201857389	0.060680006	0.0863483391	-0.0329980703	-0.0498977289	0.0241767537	0.0052939903	-0.0346320304	0.0322627061	0.049926308	0.0860196059	-0.0033089617	0.0487555001	0.0703214465	0.1068556288	-0.1181765536	-0.1210745595	0.0303370557	-0.0199518801	0.0167387376	0.0287385621	-0.0509526419	-0.0882788613	-0.1185643145	0.0207344245	0.003956349	-0.0078532646	-0.1816012494	-0.017410601	-0.035974983	-0.0707790697	0.0127591731	0.0228488624	0.0595571414	-0.0027871199	-0.0458741442	-0.0961304551	0.0387875826	0.0179611009	0.0253291112	-0.0647355017	-0.0009895938	0.0052887654	-0.104728236	-0.0567837953	-0.0903971086	-0.037830002	-0.0657341643	-0.0572324175	0.0502330286	-0.0639277024	-0.0013972126	0.0532817642	-0.0399641566	-0.1199453937	0.092268751	-0.0223428757	0.0136296376	-0.0079900547	0.0212950776	0.012535119	0.0639722822	-0.0289070798	0.0196280493	-0.0768637751	-0.0346123345	0.0455114894	-0.0603130786	0.0455188575	-0.0452556693	0.0785723727	-0.0265538812	0.0230071803	0.0584100762	-0.0570133703	-0.1104565386	-0.0303942184	-0.1120935604	0.0704464751	0.0346057693	0.0816395852	0.0816093689	0.0815590168	0.0814885411	0.0813979594	0.081287294	0.0221526	-0.0030081999999999	0.00049073768676	9.049267239999994e-06	-0.0483416	0.0052193999999999	2.724213635999999e-05	0.00233691029056	-0.0101031	-0.0236237	0.00010207262961	0.00055807920169	-0.00103306	0.00016328	1.0672129636e-06	2.6660358400000007e-08	-0.00036694	6.429999999999869e-07	4.1344899999998324e-13	1.346449636e-07	0.000607046	-8.574199999999998e-05	7.351690563999996e-09	3.6850484611600005e-07	0.0	0.0
387.62730953774815	-1.2193486705422742	150254.9310994732	1.4868111803532116	335.18030470503857	-2.6569822356546524	7.059554600584395	112345.8366621625	281.9268118076882	0.0068338327203036	79482.72721604763	4.670126964909333e-05	281.19616197405617	969.9164786268548	1.000866	64.306519	0.0806197799999999	0.0537385	-0.0284888917	-0.0269394758	0.0067477113	0.057243214	-0.0301101646	0.021447264	-0.1009015713	0.0133208516	-0.0389844694	-0.0092191639	0.0193602864	-0.0728089109	-0.0382731602	0.0633636941	0.0365882878	0.0217920641	0.0448153982	0.0407204352	0.0220008995	-0.0041351986	0.0148976207	0.0499635352	-0.0683086822	-0.0233432216	-0.0484154691	0.0072902407	0.0701376511	0.0252774151	-0.0149816918	-0.0061476712	0.044647991	0.0675687777	0.0066908584	0.0157899555	-0.0725368503	0.1026357165	0.0720875283	0.1465322491	-0.0474469189	-0.0047091342	-0.0350371187	-0.0697577889	0.0500933305	-0.0502028819	-0.0396944143	0.0326053337	0.0537402039	0.0041112776	0.0137194691	-0.0505949769	-0.0268724369	-0.0857842613	-0.0239388132	-0.0306166859	0.1298075656	-0.0037398558	-0.0339906095	0.0106507953	0.0547009646	0.0613101652	-0.0297772122	0.1690520371	-0.1610202123	0.0851571049	0.0687451046	5.92338e-05	-0.0877369979	-0.0513385141	0.0604670196	-0.1627703059	0.0596162988	-0.0169663572	0.0196117797	0.0031565913	-0.0407024909	-0.0135409003	-0.0763494092	0.0613430519	0.0929759996	-0.0503731126	0.0417261329	-0.008560827	-0.033106374	0.0768633551	-0.0538588886	0.0171930155	0.04014271	0.1343051074	0.0076400311	0.0258456365	-0.0150865111	0.0014979045	-0.0119028956	0.024665619	-0.0033145808	0.0033759784	-0.1596134698	-0.0410700448	-0.0029819604	-0.0322512349	-0.1458645436	-0.0110396231	-0.0045357571	0.0812515703	0.0820818628	0.0553648091	0.0954758465	-0.0345678584	0.0182693449	0.1270790972	0.0649500782	0.111283563	0.0335305798	-0.0276429568	0.0687140575	0.1362012767	-0.0358600235	-0.0060644458	-0.0372171048	-0.0275860833	0.0637647947	-0.0015326677	-0.0087319186	-0.0741883233	-0.042240487	-0.0433525985	0.0635705952	-0.0345466911	0.0416937054	-0.0249599967	0.0064682721	0.0763808633	-0.0584524287	-0.0142850458	-0.0817173374	-0.0398726577	0.0701620485	-0.1122909321	0.0017658624	-0.1058074827	0.0590707146	0.1050493391	-0.0080777263	-0.0028526739	-0.0766738109	-0.027428244	-0.0237823106	-0.0502733294	0.0088485899	0.0650971893	0.0368954605	-0.0185375922	-0.0019316817	0.0470999223	-0.0605015166	-0.0399115255	-0.0052369721	-0.0725135356	0.0788880345	-0.0966721819	0.1289155485	-0.0490184746	0.0013258049	-0.0312580199	-0.088964237	0.0271903736	-0.0285580059	0.0553302898	0.0401657524	0.0502509369	0.0259236016	0.0045934665	-0.0583448127	0.0224629308	0.0205937216	0.0674776461	0.0791421348	0.1136717386	-0.0039998459	-0.0022128012	0.0354003271	-0.1087996794	-0.0400056947	0.1046430413	-0.0707167883	-0.1557965867	-0.0729628311	-0.0945666936	0.0131524949	0.0791304817	0.0269830385	-0.0049038168	0.1691805907	-0.0877159117	0.0129545973	0.0074237135	-0.0453990481	0.0029460326	-0.0484947069	-0.0822656983	0.0409218168	-0.0159138939	0.1071814245	-0.0201823124	0.0546459638	0.071085819	-0.0729099102	0.0723473222	0.0169639517	-0.0380878548	0.0377521746	-0.0842027303	0.0877757194	-0.0073457811	0.0556371004	-0.0295341881	-0.0158867928	0.0013552186	-0.0003885845	0.0535366516	-0.1133250934	0.0035685703	0.1553992012	-0.0902188006	0.1000275403	-0.0028440891	-0.0960789479	-0.034191095	0.010349563	-0.0130975695	-0.0368901075	-0.083141155	-0.021244702	0.0833738977	0.1493966599	0.0335468821	-0.0087729324	-0.0720648323	-0.1188501746	-0.0172113863	0.0125311894	-0.0167361006	-0.1211525118	-0.0089289491	0.0023807492	0.0767724225	0.018662723	0.076988751	-0.0798257183	0.0190504081	-0.0468937325	-0.0375497088	-0.0253647559	-0.0541456087	-0.0397314178	0.0465355909	0.0138208602	0.0720280678	-0.10143729	-0.0234491891	-0.0893856199	0.0839732288	-0.0706925092	-0.0157727264	0.0837135701	-0.1116167143	-0.0696742774	0.0076797335	0.0359881966	-0.0259810162	-0.0507588641	-0.0852134417	-0.0194134682	0.0211984923	-0.0287574657	-0.0062476065	-0.0040910364	-0.1185785802	-0.0158963553	0.0220145262	-0.0191556567	0.0404260005	0.0577617958	0.1154832542	-0.1112483858	-0.0524680684	0.0658113084	-0.03444102	-0.124044981	0.0335782885	-0.0594220947	0.0445931924	-0.0198870578	0.0816216788	0.0815377601	0.0813979594	0.0812023727	0.0809511339	0.0806444153	0.0243587	0.0022060999999999	0.00059334626569	4.866877209999996e-06	-0.0974766	-0.049135	0.002414248225	0.0095016875475599	0.0076447299999999	0.0177478299999999	5.844189677289847e-05	0.0003149854697088	-0.00084124	0.0001918199999999	7.076847376e-07	3.679491239999995e-08	-0.000337021	2.9919e-05	8.951465609999997e-10	1.1358315444100001e-07	0.000615924	8.878000000000033e-06	7.881888400000058e-11	3.7936237377600003e-07	0.0	0.0
386.64504059129393	-0.9822689464542124	149494.38741384333	0.964852283168268	334.7859734811726	-0.3943312238659473	0.1554971141156158	112081.64803973642	280.84752340895227	-1.079288398735912	78875.331404942	1.1648634476459288	280.1114213547429	965.4045381846078	1.05059	67.501328	0.16496599	0.128629	-0.0355615608	-0.0252383561	-0.0052144307	0.0102589353	0.0103615817	0.0215666687	0.0606753579	-0.0593565354	0.0447218087	0.0634960818	0.03378219	0.05641977	-0.0055637356	-0.0033014633	0.0161145236	0.0470082272	-0.0089394316	-0.0718617825	-0.0497344433	-0.0190467275	-0.1502391399	0.0329904108	0.0247483039	-0.0144174999	0.0870446159	-0.0558171926	-0.0177047163	0.0239617466	-0.0010550208	0.0056784373	-0.0604703528	0.0049644728	-0.0102508555	0.1055745156	0.0148492449	-0.0152833009	0.060304694	0.0820192823	-0.079572978	-0.0019245542	-0.0517669564	0.0204107398	0.0184471416	0.0150186873	0.0169755372	-0.0119192656	0.006283217	0.0293232397	-0.0044028806	-0.0646706348	0.0081740892	0.0565093473	-0.0942453501	0.0149530903	-0.0956281018	0.0358452416	0.0161104641	0.0277949191	-0.0272421562	-0.03351815	-0.0335251542	0.0437010723	-0.0268713681	-0.1323395922	-0.0062828537	0.0620383695	-0.0410346852	-0.0213837812	0.0682077341	-0.0090395212	0.2238730195	0.010696199	-0.0945301202	-0.0842614004	0.0503775458	0.03682393	-0.0610351517	0.0136999995	0.1355528496	0.0082570142	-0.0330344299	0.0540527943	0.0270420013	0.0237349706	0.0375368159	-0.10670118	-0.0042236003	0.0267245276	-0.001508647	-0.0098226514	-0.0197936905	0.0326720081	-0.0561372916	0.0349290888	0.0664323971	-0.0448043434	-0.0580996469	-0.0601204242	0.0236544693	0.0364515172	0.055410192	0.1619301049	0.026916683	-0.0037807615	-0.0360551731	0.0228696222	0.0004254218	-0.0269894683	0.012613285	-0.0329358936	-0.0398516396	0.0415917802	-0.0028599495	-0.0075945002	0.0679220198	-0.0209750068	-0.0205089449	0.0868602005	-0.1176195286	-0.0569208	0.0026499826	-0.0558779376	-0.0935635388	0.0113056599	-0.0431498215	0.03905135	-0.0250360126	0.0247310923	-0.0313951782	0.0686606117	-0.0421301876	0.0298808497	0.0753311962	0.1084522245	0.0057236455	0.011384039	-0.0090247328	-0.0083182075	0.0910921269	-0.1575611543	-0.0163012672	0.085262909	0.0837644899	0.0957767403	0.0657925128	0.0226444715	-0.0140243576	0.087547753	-0.0564799924	-0.0136055682	0.0197210576	0.0028599102	-0.0010464077	-0.0657347916	0.0059133631	-0.0121389304	0.094708806	-0.0194269387	-0.0377392801	-0.0612793932	0.0764656771	-0.0870867614	-0.0090665073	-0.0604564318	0.0089128486	0.02607993	0.0211451846	0.0004784283	-0.0140974648	0.0025882148	0.0362816412	-0.0249783537	-0.0457835488	-0.0062852046	-0.0651907407	0.0368773081	-0.1103998214	-0.0774373508	-0.0368376043	-0.0345906223	0.0232438039	0.0437610347	0.0170359881	5.3541e-05	-0.0280485548	-0.0877838543	0.0275822866	0.1365906803	0.0149890245	0.0281091892	0.038410583	-0.1306712278	-0.027985821	-0.1887126724	0.0279177444	0.0776673837	-0.0175159042	-0.0547998539	0.0832873413	-0.0396237595	-0.0124061817	-0.0407762515	0.1359458644	0.0684396292	-0.0308141497	0.0124127207	-0.00235849	0.0983224972	-0.0837112675	0.0379700051	0.042483556	-0.0071749265	0.0088778808	0.0011746768	0.0267324503	-0.1030726268	-0.0499701445	-0.0033783264	-0.0255185657	0.0308788123	-0.0524958167	-0.0612438029	-0.013817694	-0.091128707	-0.1257435893	-0.0137374176	0.0409138297	-0.0455991781	-0.0195218314	-0.0047541464	0.010149014	-0.0270639391	-0.0335676481	-0.0061097211	0.0283022244	0.0452866878	0.0322268673	0.029989208	0.021077615	0.0172172404	0.0679693393	0.1502196659	-0.0744404949	-0.0430774425	0.0400249339	0.008417134	-0.0155906803	0.0039758717	0.0316114345	0.0032289379	0.0007317843	-0.0769428197	0.0139201247	-0.0053508754	-0.0140102021	-0.0967866366	-0.0443326244	0.0714397952	0.1154110052	0.0406548473	-0.027049181	-0.0493630075	-0.1257342052	-0.0659595048	-0.089272354	-0.0958962178	0.0291059624	-0.056528289	-0.1628945946	-0.0362688717	0.063949132	0.0374566247	0.0040141203	0.0364889923	0.050430242	-0.0631005267	0.041362266	-0.0677326104	0.0007946605	-0.014573568	-0.0202518803	0.0304179008	-0.1114615986	0.0644175246	-0.0366666496	0.0592201954	-0.0501166939	0.0185659986	0.0007354136	-0.0757560011	-0.0962374496	-0.0187169895	0.084660326	0.0815948217	0.0814303861	0.0811565722	0.0807737477	0.080282427	0.0796832699	0.0224193	-0.0019394	0.00050262501249	3.7612723600000034e-06	0.0277051	0.1251817	0.01567045801489	0.0007675725660099	-0.00321161	-0.0108563399999999	1.03144387921e-05	0.0001178601181955	-0.00109281	-0.00025157	1.1942336961e-06	6.32874649e-08	-0.000432233	-9.5212e-05	9.065324944e-09	1.8682536628900006e-07	0.0008089129999999	0.0001929889999999	3.72447541209614e-08	6.543402415688382e-07	0.0	0.0
