global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
361.2290529683938	n/a	130486.42870844265	n/a	357.1477996040793	n/a	n/a	127554.55076203558	240.70193426864884	n/a	57937.42116066895	n/a	240.43229460913653	610.0381641535604	n/a	n/a	n/a	n/a	0.00785092	-0.0594253293	0.1400201422	-0.0376940875	0.0852749935	-0.0145086683	0.1267451634	-0.0750362502	0.1051358233	-0.0336356196	0.0285718637	0.0795753713	-0.0369084531	-0.0196530405	-0.0130223937	-0.084128654	-0.112210726	0.0243993049	-0.0273769175	-0.0357110158	0.0502134968	-0.0455833545	0.0725238183	-0.0624635816	-0.0028289866	0.0599068011	0.0262484762	-0.0233874985	0.0129698397	-0.0673560298	-0.0322196137	0.0932653496	0.0181943219	-0.0857273573	0.0518711552	-0.0289579784	0.0689569184	0.1068121666	-0.053636011	0.0056101543	-0.0311948169	0.0025480012	-0.005638706	0.0969352993	-0.0182670457	-0.0353621304	0.0880289171	-0.0650334791	0.0066115739	-0.0068437543	0.082738512	-0.0138472483	0.0128498818	-0.0370242622	0.0280483077	-0.0115977307	0.1101011472	-0.0333256572	0.0532637574	0.0045458953	-0.0122394941	0.0816339737	-0.0082288664	0.0221381547	-0.0129017329	0.0747577748	-0.0345839488	0.0498408615	-0.0746645463	0.0629756063	-0.0625960524	0.0685176846	-0.0460300503	0.0095907029	-0.0163288517	0.0457523413	-0.125560249	0.0057772945	0.0522319873	-0.0664511317	0.0350387038	-0.011329459	-0.0149382076	-0.0753858714	0.0259386525	-0.021841692	-0.043920472	-0.0919045369	0.0519356094	0.0093412188	-0.0826015	-0.0090432011	-0.0614060594	0.0367406913	0.0655949422	-0.1197744107	0.1146422453	0.0275087571	-0.2031035613	-0.0027108274	-0.0751082478	0.0560255595	0.0246650242	0.0099324012	0.059414485	-0.0294283477	-0.0607528477	0.1502596624	0.1186582736	-0.0102311542	-0.0445334037	-0.0661364112	0.0400272767	0.0367942358	-0.0503664332	-0.072273652	-0.0779056213	0.0572687889	0.0801104857	-0.0382783434	-0.1022712121	0.1156412318	0.1023903682	0.1096690408	0.0593029823	0.1129686417	-0.0561993507	-0.1255535668	0.1302947974	0.0254512059	0.0374552469	-0.1310944225	-0.0006257833	0.0546284876	0.090766923	0.0402859865	-0.0049421269	-0.011044564	-0.019628898	-0.0323977432	-0.0288858724	0.013736823	0.0086066204	0.0550352539	-0.0899846761	0.0178609318	-0.0818308415	0.0555656793	-0.0224962708	0.0728075677	0.1102550312	-0.0540838953	0.0028767985	-0.025821156	0.0125055244	-0.0011379307	0.0989784891	-0.0149088846	0.0177260456	-0.1002295113	0.064377156	-0.0096931893	0.0050344053	-0.0758498837	0.0397611294	-0.0191807438	0.0389615449	-0.0277420219	0.0036812119	-0.1132209728	0.0479215264	-0.0364950304	-0.0181391601	-0.0002047616	0.0861411866	-0.0141918486	0.0104304276	-0.005582297	0.0475326358	-0.0775858013	0.0458843789	-0.06102309	0.0805292328	-0.0371460495	0.0625804094	-0.0050054862	0.0232601439	-0.0545346445	0.0072883836	0.1135444993	-0.0674947008	0.0772809122	-0.0702521775	-0.0168488177	0.0062816736	0.0338065712	-0.0428470759	0.0259283585	0.0327346595	-0.0769783698	0.0518416904	0.1289619248	-0.0543050177	-0.0409118979	-0.0115637209	-0.0014976628	0.0569993862	0.038639265	-0.0720313424	-0.0951275365	-0.0520380696	0.2180211666	-0.0867578759	-0.0155876437	0.0192109371	0.0015309256	0.0296536201	0.0525108566	-0.0855248675	-0.0019130241	0.1531340051	0.0242374876	0.007067737	-0.0622172981	0.1165480071	0.0143507647	0.0100220922	0.014413902	-0.0596920406	-0.032318351	-0.0529471328	0.0916358671	0.064486505	-0.0189832109	-0.1676817788	0.0866982013	0.0994705362	0.033390391	0.0110498192	-0.1514428588	-0.1329859598	0.1018555523	0.0427537133	0.0367287512	-0.1382772487	-0.0031154532	-0.0382489892	0.0840484572	0.0058431883	0.0528876953	-0.069100036	-0.0118358815	0.0255865028	0.0076513938	0.0553576683	0.0003658859	0.0375518235	-0.0937208947	-0.0645978654	0.0677513941	-0.1190267404	0.0580618923	-0.001359275	-0.0074345712	0.0463316457	-0.039942681	0.0057388232	-0.1376945668	0.098140253	-0.0065294062	0.0214372756	-0.0280703549	0.0219422077	-0.1070554585	0.0467155978	-0.0003771885	-0.0499456593	0.0436309405	-0.1398889165	0.1150071596	-0.0442719729	0.0228607502	0.0845140955	0.0845101058	0.0845034564	0.0844941474	0.0844821793	-0.027417	n/a	0.000751691889	n/a	0.0734367999999999	n/a	n/a	0.0053929635942399	0.0694032	n/a	0.00481680417024	n/a	-0.00376216	n/a	1.41538478656e-05	n/a	0.000659267	n/a	n/a	4.3463297728899993e-07	-0.000337217	n/a	n/a	1.13715305089e-07	0.0	0.0	0.0
359.61578300684283	-1.613269961550941	129323.51138762468	2.6026399688425745	352.3006284269778	-4.8471711771014725	23.495068420123275	124115.73279004348	240.8293814789379	0.1274472102890627	57998.7909835278	0.0162427914104645	240.5878543271845	602.272371151644	1.012063	60.337452	0.07369115	0.0370791	-0.0428877416	-0.0470741204	0.1095505735	-0.0222183963	0.0549476437	-0.0681673703	0.0803772749	0.0178731589	0.1076957455	0.0463073271	-0.042384186	0.0316226483	-0.0686557361	0.0049412992	0.0747723868	-0.0838581532	-0.0843089046	0.0352759105	-0.0056729231	0.0419299626	0.0643803587	-0.0383159431	0.0236198641	-0.0807311957	-0.0211220391	-0.0050286362	-0.0442984924	-0.0530959301	-0.0850440234	-0.03609298	0.0417332852	-0.0300918838	0.0273373499	-0.0832108932	0.0114246603	-0.0113375738	0.0756976534	0.1540331786	-0.0361090559	-0.0087846987	-0.0396577361	0.0151809037	-0.0457477286	0.1311486325	-0.0601704473	0.0116231959	0.1130575916	-0.0582120688	-0.009293701	0.031950453	0.10869714	0.0748719917	-0.0237945606	-0.0431662783	0.0136125594	-0.0272717293	0.0969295644	-0.0917531495	0.0848383487	-0.0401811932	0.061204118	0.0750752411	-0.0264899017	-0.038786082	0.2038369798	0.0445033833	-0.1836237022	-0.0139726495	0.2575826637	-0.0262080999	-0.0392205746	0.0036664043	-0.0694057354	0.0739523206	0.0140026783	-0.0190481792	-0.0956770561	-0.0286377869	0.0563938502	0.0011515006	0.0306040868	0.0657236082	-0.0195974777	-0.0892703822	-0.0750700626	-0.016488734	0.0999940944	-0.0446396661	-0.0277868361	0.0612448334	-0.0965163635	0.0175787982	-0.0924208924	0.0663860622	-0.0506623	-0.0739551739	0.0276256545	-0.0500604111	-0.0689815849	-0.0833178388	0.0213591646	0.0282719844	0.0178906701	-0.0279946788	0.0342519399	-0.0955117699	-0.1228641474	0.220296949	0.0065725377	0.0224499394	-0.0833248301	0.038587097	0.098656585	-0.0416251305	0.0854559665	-0.1102320801	-0.0380112454	-0.0680468616	-0.0427552735	-0.0830812773	0.0288029405	-0.0572867671	-0.029977177	0.0984920024	0.0436299671	-0.0400776092	-0.0373653507	-0.1263207488	-0.0059914314	-0.0663522224	-0.070168026	0.0015374305	-0.1023083697	0.0516790704	-0.1246589001	-0.0056049421	0.0311130358	-0.0067785031	0.1123817087	0.0724632442	-0.0064238218	-0.0066919369	-0.0348878428	0.0411516442	-0.0238752257	0.0274423164	-0.0825460749	0.0146252572	-0.0065272335	0.0783898566	0.1523344402	-0.0340107807	-0.0109123844	-0.0360822428	0.0044001154	0.0357262437	0.1318006985	-0.0542174911	-0.0391001294	-0.1248882551	0.043591392	-0.0039247587	0.048572036	-0.127771237	-0.0335599882	0.0162558789	0.0280348876	-0.0060162673	0.0135365355	-0.0976879698	0.132191231	-0.0389286739	-0.0686774417	0.0405032251	0.032748181	-0.0093409581	-0.0132175401	0.2044418652	-0.0078055793	-0.1614394484	-0.1146499153	0.2478502374	-0.011359558	-0.0662327819	-0.011575263	0.006315862	0.094419314	0.0406127339	-0.0266085445	0.1035590666	-0.0610618643	0.0149422081	-0.0257846599	-0.010992866	-0.0560516298	0.0103898954	-0.0848245021	-0.0875853389	0.0210836808	0.0694311476	0.0200033367	0.0275067235	-0.0491275464	-0.1207826022	-0.0327668174	0.0610314793	0.0593954446	-0.0404631014	-0.0804990424	0.0433658297	-0.0349151551	0.0756742026	-0.0953362185	-0.0967308635	0.0650536338	-0.0201740151	0.0615775772	0.0247103184	-0.0923346714	-0.0272815993	0.2080704126	-0.1224870796	0.0179484543	-0.0487522197	-0.0056060808	0.1291254294	-0.0416911211	-0.0032902624	-0.1484793775	0.0611551326	0.0499990783	-0.0568385327	0.104348596	0.0053039274	0.0184350552	-0.063172169	0.0119109419	0.0659133717	0.0124322853	-0.0348501961	-0.1291320218	-0.0005031505	-0.0527876686	-0.0937594198	0.0027755949	-0.1228225519	-0.0796682816	-0.0828530985	-0.0028405423	-0.027178584	0.0926643653	-0.0766891578	0.0055382236	-0.0128287787	0.0126961526	0.0355983571	0.050615128	0.0038224719	-0.0433390187	0.0474369916	-0.1303163988	0.0487402018	0.0187044681	-0.0175472752	0.0566634429	-0.0590567687	-0.0257321666	-0.1435572343	0.0956780083	-0.0350457297	-0.0050351408	0.0071109414	0.0467223916	-0.0487650183	0.0466943413	-0.0085245845	-0.06891701	0.0449586498	-0.0363498154	0.035455475	-0.0725014602	0.0248307384	0.0845034564	0.0844675524	0.0844077238	0.0843239875	0.0842163671	-0.0339586	-0.0065415999999999	0.0011531865139599	4.279253055999997e-05	0.0527637	-0.0206730999999999	0.0004273770636099	0.0027840080376899	0.0474442	-0.021959	0.00225095211364	0.0004821976809999	-0.00347893	0.00028323	1.21029539449e-05	8.021923290000012e-08	0.0007216269999999	6.235999999990006e-05	3.888769599987535e-09	5.207455271288557e-07	-0.000192458	0.000144759	2.0955168081e-08	3.7040081764000004e-08	0.0	0.0	0.0
359.4928697418536	-0.1229132649892221	129235.12339523331	0.0151076707103107	348.0720861168469	-4.228542310130933	17.88057006856745	121154.17713373368	240.4107104164808	-0.4186710624570935	57797.30968295699	0.1752854585389515	240.13923608360489	594.4357804964304	1.005238	59.930588	0.06302995	0.0312883	-0.0155846881	-0.151045492	0.092666472	0.0209497441	0.0261907893	-0.1025514624	0.1279732242	-0.0949765009	0.1042362323	0.0176258906	-0.1150054121	0.0059678706	-0.0057843922	0.0740953725	0.1047983004	-0.0870551391	-0.0552973344	-0.0079880812	-0.0442917882	0.0264065778	-0.0165242756	-0.007375941	-0.0348054828	0.0342934786	-0.0218722637	0.063062727	-0.0501383349	-0.0913199644	0.1237062513	-0.0747138565	-0.0783660446	0.0391133941	0.0695628	-0.0648140376	-0.0454790891	0.0534634203	0.0532738668	0.1786038725	-0.0563863755	0.0180941327	-0.0201994793	-0.0001222811	-0.0547456607	0.0709786506	0.0710754027	0.0058276865	0.0552067449	-0.0441747861	0.0073342391	0.0735005891	0.1817753041	0.0992312392	0.0733211078	0.0515270946	-0.0712250468	-0.0440862442	0.1761465027	-0.0790597357	0.0430571939	-0.0460829344	0.1508719656	0.0167269242	-0.0580011676	-0.0468161702	0.0354122147	0.0306937201	0.1736338401	0.0230011827	-0.0039547391	-0.0411299706	0.0567961231	-0.0705771384	-0.0771413831	-0.0009742311	0.1062603691	0.0458701111	-0.0011694344	-0.2072227499	0.0583405158	0.0691020756	0.075904863	-0.0130772679	0.0400986339	0.0151363639	0.0353780139	0.0247621231	0.0371305491	0.1221387036	-0.025172547	0.0127800205	-0.0285441543	0.1142633476	0.0644675592	-0.1279168131	-0.0176517523	0.130614258	-0.1169084741	-0.096442616	-0.0557726593	0.0467149922	0.1087360497	-0.0982844904	-0.0594229126	-0.101596675	-0.015376298	0.046649094	-0.1448444696	-0.1201102422	-0.0508247287	-0.0184114738	-0.0775163571	0.1019661671	0.0143515258	-0.0506403551	0.1007679163	0.2008667697	0.0582334584	0.1114434609	-0.0098263587	0.0715861173	0.2570812676	-0.0778204182	-0.0028167331	0.0337097076	0.0011264783	0.0096761583	0.1172461141	0.10203618	-0.0756353779	-0.0147596182	-0.0523248741	0.0408281478	0.0209968359	-0.0089844751	0.1192685054	0.0582012044	0.0180010892	-0.0904158426	-0.0610485264	0.0742949754	0.0112567992	-0.0185575972	0.1240313741	-0.0672204561	-0.0169770991	0.0681434335	-0.0673991166	-0.0466225051	0.0564609783	0.0530911401	0.1746257168	-0.0537191663	0.0197120536	-0.0167684238	0.0103322544	0.0515906193	0.0662984544	0.0720919288	-0.0120990591	-0.0659436692	0.0336523417	-0.0094654913	0.0865796864	-0.1899942876	-0.035173848	-0.0631339468	-0.0676248766	0.0678240794	0.0106687232	-0.1780512657	0.1221189946	0.0193216742	-0.0354573495	0.163182136	-0.0317378725	-0.0439268061	-0.0176989655	0.0131023198	0.0564542945	0.1215696582	0.0819071055	0.0256421462	-0.0823676643	0.0440046221	-0.026324826	0.0921746519	0.0693828237	-0.0648400136	-0.0939350618	-0.0004340257	-0.0804601823	0.0334095435	0.1685155288	-0.081947241	0.0591930174	-0.029813059	-0.0236815998	0.0454623381	-0.0251011417	0.0464739664	-0.0745463059	-0.088583956	-0.0923093834	-0.0045130422	-0.0828048923	-0.008281236	-0.0380213105	0.0814249016	0.1755804233	0.1533145378	0.1173990255	0.0132945915	0.1558496804	-0.0749030505	0.0042860034	0.0225713845	0.1302511412	-0.0439384876	0.0925166136	0.0776084258	-0.012175116	-0.0440868229	-0.022513925	-0.085958185	-0.1218086631	0.0460261393	-0.0713512301	-0.123948599	0.1813066541	0.1035835292	-0.0183923081	-0.0116433206	-0.0519427395	0.2020648941	0.1069022607	-0.1036398522	-0.0185350194	-0.1255777064	0.1246642843	0.0917513976	0.0959924001	-0.0793342034	0.0336383637	-0.0273935899	0.0099789158	0.0946599878	-0.0179545133	0.0707761802	-0.0134001132	0.0358171922	-0.0335659155	-0.0882107166	-0.0618241141	0.047771709	-0.0725782259	-0.0952001582	-0.0450527246	0.0033684069	-0.0316362441	0.0915528491	-0.1654237912	0.0709060215	0.0333123185	-0.0039663425	0.0396573596	-0.0428203842	-0.037937274	-0.1569439158	0.0060941515	0.0666140603	-0.040218755	-0.022261344	-0.0196124392	-0.0885097335	0.0195305589	0.0251291063	0.0144867177	0.0523681663	-0.0209518788	0.0150422269	-0.0542083665	0.0689256656	0.0844821793	0.0843824671	0.0842163671	0.0839840102	0.0836855791	-0.0273752	0.0065834	0.0007494015750399	4.334115556e-05	0.0624046	0.0096409	9.294695281000002e-05	0.00389433410116	0.0763888	0.0289446	0.00583524876544	0.00083778986916	-0.003287	0.0001919299999999	1.0804369e-05	3.683712489999996e-08	0.0008693019999999	0.000147675	2.1807905625e-08	7.556859672038261e-07	-0.000210074	-1.7616000000000002e-05	3.1032345600000005e-10	4.4131085476e-08	0.0	0.0	0.0
358.9263618138728	-0.5665079279808083	128828.13320494312	0.3209312324651087	347.5457680879855	-0.5263180288613967	0.277010667504546	120788.0609158678	240.51845366697344	0.1077432504926321	57849.12655435205	0.011608608026718	240.23648897616	598.4805477966064	1.03836	61.905251	0.1376046	0.0835300999999999	0.0249963724	-0.1270247619	0.0197521215	0.0599211382	0.0957544634	-0.0348521654	0.0491001715	-0.0205496555	0.0424885449	-0.0457699698	-0.0257974128	0.0089256748	0.0202417117	0.1003189101	-0.0147086344	-0.0976688614	0.0613092212	-0.0129386481	-0.1750401677	0.0489781226	-0.087739395	0.0031953322	-0.0208293612	0.003538265	-0.0221946226	0.0120248342	0.070952023	-0.0521563316	0.0816929412	0.0635945581	0.0228896019	-0.1043627352	0.0037628905	0.0133052359	0.0339929994	0.1136189201	0.1247149601	0.1261446286	-0.0079848423	0.0227700632	-0.0528000391	-0.0493549808	-0.0283401661	0.0969985219	0.092653455	-0.0355603435	-0.0863895105	-0.1069341916	0.0319774899	0.1111940676	0.1368254639	-0.0968025522	0.0943437381	-0.072633501	-0.1506986556	-0.1494170972	0.127490022	-0.0260444613	0.0877770757	-0.0927343268	-0.1262587833	0.0436500388	0.0381577826	-0.1467299428	-0.3851021311	-0.0931839404	0.0215287909	0.0256103673	-0.0862781031	-0.0179995391	-0.0129566627	-0.034032058	-0.1044073498	0.0054728673	0.0390347092	0.0756857611	-0.0127640813	-0.0386262418	-0.1347330727	-0.2243888343	-0.0241538296	-0.0705133994	0.1182441881	0.0479286919	0.0532965301	0.102464325	0.0280475224	0.0564731628	-0.0403276575	-0.0388750867	0.0147446566	0.0137472605	-0.0411842497	0.0124741085	0.0228482559	-0.0323251777	0.0581079666	-0.056703923	0.1179634519	0.1264475251	-0.0028689033	0.0884927505	0.0287296441	0.123777977	-0.0399663335	0.0459227272	0.0842960165	0.0360148091	-0.0339184623	-0.0753417475	-0.0395493772	-0.0391422645	-0.0691887589	0.0914110873	-0.0116459881	-0.0724383484	-0.0321056661	0.0883442067	0.0190059188	-0.0485192815	-0.0849928547	0.0753945311	0.0720672079	0.0698932971	-0.0569572821	-0.0255518148	0.0156832507	0.0506602011	-0.0457592465	-0.0668418236	0.0263999198	0.0530975705	0.183793649	-0.0350657796	-0.0624242087	0.0185981188	-0.0928376847	0.0709090189	-0.0339076471	0.0004634425	0.044059959	0.0366595654	-0.069284199	0.0336682247	0.0472672911	0.0024450281	0.0145482748	0.0289742819	0.1246469845	0.1176739821	0.1242878209	-0.0079651294	0.0254753617	-0.0384394616	0.0641996742	0.0229265149	0.0937611395	0.0882263802	0.0448835819	0.0674981068	0.1056943759	-0.0474047414	0.1308393026	-0.1111917014	0.112243889	-0.096734373	0.0904033418	0.1763787949	0.073719889	-0.1383707481	0.0615792815	0.0081002009	-0.0873465571	-0.108452816	0.0448534516	0.0457603841	-0.2132526864	-0.3325739277	-0.1521305906	0.014152196	0.0798831811	-0.12368678	-0.0007227821	0.0092051446	-0.0163895753	0.0603973031	0.0882402779	-0.0603159579	-0.0348364646	-0.0470196326	0.0608232591	0.2376035362	-0.0530977966	0.1004094574	0.1241142197	-0.0355911142	0.0019945479	0.0727382799	-0.0821343616	0.0442024353	-0.0224528896	-0.0500286327	-0.0061517106	0.0447085771	0.0131150476	-0.0016952661	0.0262120372	-0.0282160673	-0.0595181389	0.0322712066	-0.1445185353	-0.0447966649	0.0452111851	0.1581322499	-0.0530071907	-0.0758079911	-0.091035449	-0.0021332877	-0.0547835159	0.0112002632	-0.054579341	0.0168776238	0.0842768268	-0.0145756319	0.0125735764	-0.0663849333	0.1018718971	-0.0399583778	-0.0446249796	-0.0279893956	-0.0790216396	0.0381714261	0.059750398	0.0302070475	-0.1545506985	0.0143175161	0.0532102762	0.0256968909	-0.0547930575	0.0272481821	-0.0059671137	-0.0883881139	-0.0022211151	0.0231896152	0.023480104	0.1004950033	0.0946095948	-0.113811323	-0.095141744	-0.026060827	-0.02717192	0.1047586703	-0.0649526436	0.0231677686	0.0722283294	0.0594860944	0.0005598234	0.0372157017	-0.1035526462	0.0402024466	-0.0941212057	0.0773438136	-0.0394576699	-0.0118935143	0.0354928582	-0.1095482606	0.0582224891	-0.06608714	-0.0446239288	-0.0070972168	0.0018941441	0.0010609641	-0.0423089503	-0.1186686573	-0.0505920952	-0.0042290257	0.0159183433	-0.0271056518	-0.1131324023	-0.0213224563	-0.0265609314	0.0067406661	0.0844502671	0.0842548926	0.0839296032	0.0834749003	0.0828914853	-0.0332325	-0.0058572999999999	0.00110439905625	3.4307963289999995e-05	0.138813	0.0764083999999999	0.0058382435905599	0.019269048969	0.050953	-0.0254358	0.0025962082089999	0.00064697992164	-0.00334043	-5.3430000000000144e-05	1.11584725849e-05	2.8547649000000154e-09	0.000534744	-0.0003345579999999	1.119290553639331e-07	2.85951145536e-07	0.0	0.000210074	4.4131085476e-08	0.0	0.0	0.0	0.0
